tract_geoid,tract_name,county_geoid,county_name,county_full_name,school_total,school_age,acs_pov_score
37119003016,"Census Tract 30.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1383,0.29,1.973197342163116
37119003103,"Census Tract 31.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,530,0.12,-1.0487545898219728
37119003105,"Census Tract 31.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,437,0.12,-1.0487545898219728
37119003201,"Census Tract 32.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,381,0.16,-0.3377070764137164
37119003500,"Census Tract 35, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,387,0.15,-0.5154689547657806
37121950400,"Census Tract 9504, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,589,0.14,-0.6932308331178443
37119001509,"Census Tract 15.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,743,0.22,0.7288641936986678
37119001510,"Census Tract 15.10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,580,0.19,0.19557855864247572
37119001608,"Census Tract 16.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,724,0.18,0.017816680290411512
37119001701,"Census Tract 17.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,814,0.19,0.19557855864247572
37119001801,"Census Tract 18.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,154,0.12,-1.0487545898219728
37119002904,"Census Tract 29.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1184,0.18,0.017816680290411512
37119002906,"Census Tract 29.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,798,0.17,-0.1599451980616522
37071030502,"Census Tract 305.02, Gaston County, North Carolina",37071,Gaston,Gaston County,592,0.17,-0.1599451980616522
37101041201,"Census Tract 412.01, Johnston County, North Carolina",37101,Johnston,Johnston County,864,0.22,0.7288641936986678
37119005401,"Census Tract 54.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1539,0.24,1.0843879504027958
37119005509,"Census Tract 55.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1254,0.21,0.5511023153466037
37119005510,"Census Tract 55.10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1293,0.24,1.0843879504027958
37119005512,"Census Tract 55.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1105,0.23,0.9066260720507321
37087921301,"Census Tract 9213.01, Haywood County, North Carolina",37087,Haywood,Haywood County,859,0.18,0.017816680290411512
37071032703,"Census Tract 327.03, Gaston County, North Carolina",37071,Gaston,Gaston County,413,0.21,0.5511023153466037
37089930800,"Census Tract 9308, Henderson County, North Carolina",37089,Henderson,Henderson County,890,0.17,-0.1599451980616522
37089931100,"Census Tract 9311, Henderson County, North Carolina",37089,Henderson,Henderson County,187,0.1,-1.4042783465261006
37071032800,"Census Tract 328, Gaston County, North Carolina",37071,Gaston,Gaston County,1051,0.18,0.017816680290411512
37071033204,"Census Tract 332.04, Gaston County, North Carolina",37071,Gaston,Gaston County,987,0.27,1.6176735854589883
37071033305,"Census Tract 333.05, Gaston County, North Carolina",37071,Gaston,Gaston County,786,0.19,0.19557855864247572
37089931400,"Census Tract 9314, Henderson County, North Carolina",37089,Henderson,Henderson County,1174,0.22,0.7288641936986678
37089931600,"Census Tract 9316, Henderson County, North Carolina",37089,Henderson,Henderson County,464,0.1,-1.4042783465261006
37135010802,"Census Tract 108.02, Orange County, North Carolina",37135,Orange,Orange County,771,0.17,-0.1599451980616522
37119005521,"Census Tract 55.21, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1021,0.14,-0.6932308331178443
37111970300,"Census Tract 9703, McDowell County, North Carolina",37111,McDowell,McDowell County,569,0.19,0.19557855864247572
37187950200,"Census Tract 9502, Washington County, North Carolina",37187,Washington,Washington County,1014,0.18,0.017816680290411512
37191000602,"Census Tract 6.02, Wayne County, North Carolina",37191,Wayne,Wayne County,2080,0.25,1.26214982875486
37119005605,"Census Tract 56.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,516,0.09,-1.5820402248781649
37125950501,"Census Tract 9505.01, Moore County, North Carolina",37125,Moore,Moore County,1113,0.17,-0.1599451980616522
37127010300,"Census Tract 103, Nash County, North Carolina",37127,Nash,Nash County,1184,0.21,0.5511023153466037
37127011102,"Census Tract 111.02, Nash County, North Carolina",37127,Nash,Nash County,1129,0.16,-0.3377070764137164
37137950101,"Census Tract 9501.01, Pamlico County, North Carolina",37137,Pamlico,Pamlico County,512,0.17,-0.1599451980616522
37139960503,"Census Tract 9605.03, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,424,0.16,-0.3377070764137164
37141920402,"Census Tract 9204.02, Pender County, North Carolina",37141,Pender,Pender County,441,0.14,-0.6932308331178443
37119004400,"Census Tract 44, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,556,0.14,-0.6932308331178443
37129012105,"Census Tract 121.05, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1678,0.15,-0.5154689547657806
37119005307,"Census Tract 53.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,612,0.18,0.017816680290411512
37183053004,"Census Tract 530.04, Wake County, North Carolina",37183,Wake,Wake County,480,0.17,-0.1599451980616522
37183053109,"Census Tract 531.09, Wake County, North Carolina",37183,Wake,Wake County,2189,0.27,1.6176735854589883
37183053409,"Census Tract 534.09, Wake County, North Carolina",37183,Wake,Wake County,1603,0.25,1.26214982875486
37183053516,"Census Tract 535.16, Wake County, North Carolina",37183,Wake,Wake County,661,0.18,0.017816680290411512
37183053603,"Census Tract 536.03, Wake County, North Carolina",37183,Wake,Wake County,1085,0.26,1.4399117071069243
37183053723,"Census Tract 537.23, Wake County, North Carolina",37183,Wake,Wake County,404,0.12,-1.0487545898219728
37197050400,"Census Tract 504, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,963,0.17,-0.1599451980616522
37119005613,"Census Tract 56.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,593,0.21,0.5511023153466037
37083931000,"Census Tract 9310, Halifax County, North Carolina",37083,Halifax,Halifax County,503,0.16,-0.3377070764137164
37129011608,"Census Tract 116.08, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1142,0.19,0.19557855864247572
37129012001,"Census Tract 120.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1415,0.2,0.37334043699453995
37171931003,"Census Tract 9310.03, Surry County, North Carolina",37171,Surry,Surry County,740,0.24,1.0843879504027958
37179020306,"Census Tract 203.06, Union County, North Carolina",37179,Union,Union County,1724,0.25,1.26214982875486
37085070401,"Census Tract 704.01, Harnett County, North Carolina",37085,Harnett,Harnett County,744,0.19,0.19557855864247572
37119005620,"Census Tract 56.20, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2904,0.3,2.15095922051518
37119005811,"Census Tract 58.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,521,0.12,-1.0487545898219728
37119005828,"Census Tract 58.28, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,671,0.18,0.017816680290411512
37119005910,"Census Tract 59.10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1183,0.21,0.5511023153466037
37119006008,"Census Tract 60.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,819,0.19,0.19557855864247572
37119006209,"Census Tract 62.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,923,0.2,0.37334043699453995
37085070801,"Census Tract 708.01, Harnett County, North Carolina",37085,Harnett,Harnett County,473,0.21,0.5511023153466037
37183053900,"Census Tract 539, Wake County, North Carolina",37183,Wake,Wake County,2093,0.24,1.0843879504027958
37183054014,"Census Tract 540.14, Wake County, North Carolina",37183,Wake,Wake County,3390,0.25,1.26214982875486
37161960100,"Census Tract 9601, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,1094,0.15,-0.5154689547657806
37167930500,"Census Tract 9305, Stanly County, North Carolina",37167,Stanly,Stanly County,567,0.17,-0.1599451980616522
37183054104,"Census Tract 541.04, Wake County, North Carolina",37183,Wake,Wake County,2804,0.25,1.26214982875486
37109070800,"Census Tract 708, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,1091,0.16,-0.3377070764137164
37169070501,"Census Tract 705.01, Stokes County, North Carolina",37169,Stokes,Stokes County,1158,0.18,0.017816680290411512
37171930302,"Census Tract 9303.02, Surry County, North Carolina",37171,Surry,Surry County,574,0.17,-0.1599451980616522
37183054205,"Census Tract 542.05, Wake County, North Carolina",37183,Wake,Wake County,1125,0.22,0.7288641936986678
37183054403,"Census Tract 544.03, Wake County, North Carolina",37183,Wake,Wake County,676,0.18,0.017816680290411512
37189920900,"Census Tract 9209, Watauga County, North Carolina",37189,Watauga,Watauga County,580,0.13,-0.8709927114699085
37129012300,"Census Tract 123, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1407,0.17,-0.1599451980616522
37131920401,"Census Tract 9204.01, Northampton County, North Carolina",37131,Northampton,Northampton County,838,0.19,0.19557855864247572
37183052101,"Census Tract 521.01, Wake County, North Carolina",37183,Wake,Wake County,1956,0.24,1.0843879504027958
37081015100,"Census Tract 151, Guilford County, North Carolina",37081,Guilford,Guilford County,530,0.14,-0.6932308331178443
37183051101,"Census Tract 511.01, Wake County, North Carolina",37183,Wake,Wake County,156,0.03,-2.6486114949905493
37183052801,"Census Tract 528.01, Wake County, North Carolina",37183,Wake,Wake County,1271,0.2,0.37334043699453995
37133002300,"Census Tract 23, Onslow County, North Carolina",37133,Onslow,Onslow County,851,0.24,1.0843879504027958
37183053805,"Census Tract 538.05, Wake County, North Carolina",37183,Wake,Wake County,406,0.22,0.7288641936986678
37179021010,"Census Tract 210.10, Union County, North Carolina",37179,Union,Union County,2039,0.27,1.6176735854589883
37181960700,"Census Tract 9607, Vance County, North Carolina",37181,Vance,Vance County,1014,0.27,1.6176735854589883
37013930400,"Census Tract 9304, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,867,0.2,0.37334043699453995
37017950200,"Census Tract 9502, Bladen County, North Carolina",37017,Bladen,Bladen County,509,0.16,-0.3377070764137164
37027030400,"Census Tract 304, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,599,0.15,-0.5154689547657806
37123960300,"Census Tract 9603, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,423,0.11,-1.2265164681740368
37027031402,"Census Tract 314.02, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,548,0.17,-0.1599451980616522
37179020315,"Census Tract 203.15, Union County, North Carolina",37179,Union,Union County,1385,0.28,1.7954354638110526
37179020404,"Census Tract 204.04, Union County, North Carolina",37179,Union,Union County,1708,0.24,1.0843879504027958
37179020602,"Census Tract 206.02, Union County, North Carolina",37179,Union,Union County,941,0.2,0.37334043699453995
37119006405,"Census Tract 64.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1011,0.22,0.7288641936986678
37031970604,"Census Tract 9706.04, Carteret County, North Carolina",37031,Carteret,Carteret County,306,0.14,-0.6932308331178443
37031970805,"Census Tract 9708.05, Carteret County, North Carolina",37031,Carteret,Carteret County,278,0.18,0.017816680290411512
37033930300,"Census Tract 9303, Caswell County, North Carolina",37033,Caswell,Caswell County,718,0.18,0.017816680290411512
37051003201,"Census Tract 32.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3109,0.26,1.4399117071069243
37051003500,"Census Tract 35, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,791,0.18,0.017816680290411512
37057060101,"Census Tract 601.01, Davidson County, North Carolina",37057,Davidson,Davidson County,1476,0.26,1.4399117071069243
37057061702,"Census Tract 617.02, Davidson County, North Carolina",37057,Davidson,Davidson County,1750,0.25,1.26214982875486
37097060802,"Census Tract 608.02, Iredell County, North Carolina",37097,Iredell,Iredell County,552,0.16,-0.3377070764137164
37097061201,"Census Tract 612.01, Iredell County, North Carolina",37097,Iredell,Iredell County,801,0.21,0.5511023153466037
37099950400,"Census Tract 9504, Jackson County, North Carolina",37099,Jackson,Jackson County,585,0.13,-0.8709927114699085
37101040301,"Census Tract 403.01, Johnston County, North Carolina",37101,Johnston,Johnston County,1214,0.27,1.6176735854589883
37101041102,"Census Tract 411.02, Johnston County, North Carolina",37101,Johnston,Johnston County,3261,0.25,1.26214982875486
37105030702,"Census Tract 307.02, Lee County, North Carolina",37105,Lee,Lee County,721,0.18,0.017816680290411512
37107010500,"Census Tract 105, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,934,0.27,1.6176735854589883
37085071101,"Census Tract 711.01, Harnett County, North Carolina",37085,Harnett,Harnett County,616,0.18,0.017816680290411512
37087921100,"Census Tract 9211, Haywood County, North Carolina",37087,Haywood,Haywood County,258,0.11,-1.2265164681740368
37089930701,"Census Tract 9307.01, Henderson County, North Carolina",37089,Henderson,Henderson County,627,0.18,0.017816680290411512
37081016011,"Census Tract 160.11, Guilford County, North Carolina",37081,Guilford,Guilford County,704,0.12,-1.0487545898219728
37081016405,"Census Tract 164.05, Guilford County, North Carolina",37081,Guilford,Guilford County,280,0.16,-0.3377070764137164
37081016800,"Census Tract 168, Guilford County, North Carolina",37081,Guilford,Guilford County,1259,0.16,-0.3377070764137164
37083930502,"Census Tract 9305.02, Halifax County, North Carolina",37083,Halifax,Halifax County,1037,0.22,0.7288641936986678
37089931801,"Census Tract 9318.01, Henderson County, North Carolina",37089,Henderson,Henderson County,447,0.12,-1.0487545898219728
37091950401,"Census Tract 9504.01, Hertford County, North Carolina",37091,Hertford,Hertford County,738,0.21,0.5511023153466037
37113970301,"Census Tract 9703.01, Macon County, North Carolina",37113,Macon,Macon County,572,0.15,-0.5154689547657806
37117970300,"Census Tract 9703, Martin County, North Carolina",37117,Martin,Martin County,783,0.22,0.7288641936986678
37119002200,"Census Tract 22, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1147,0.22,0.7288641936986678
37119003106,"Census Tract 31.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,690,0.18,0.017816680290411512
37107011400,"Census Tract 114, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,629,0.17,-0.1599451980616522
37097061404,"Census Tract 614.04, Iredell County, North Carolina",37097,Iredell,Iredell County,498,0.2,0.37334043699453995
37081015800,"Census Tract 158, Guilford County, North Carolina",37081,Guilford,Guilford County,1756,0.22,0.7288641936986678
37019020403,"Census Tract 204.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,501,0.1,-1.4042783465261006
37071031500,"Census Tract 315, Gaston County, North Carolina",37071,Gaston,Gaston County,552,0.17,-0.1599451980616522
37071031800,"Census Tract 318, Gaston County, North Carolina",37071,Gaston,Gaston County,675,0.21,0.5511023153466037
37045950102,"Census Tract 9501.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,428,0.15,-0.5154689547657806
37071033303,"Census Tract 333.03, Gaston County, North Carolina",37071,Gaston,Gaston County,591,0.18,0.017816680290411512
37077970101,"Census Tract 9701.01, Granville County, North Carolina",37077,Granville,Granville County,693,0.15,-0.5154689547657806
37081010404,"Census Tract 104.04, Guilford County, North Carolina",37081,Guilford,Guilford County,505,0.21,0.5511023153466037
37081012511,"Census Tract 125.11, Guilford County, North Carolina",37081,Guilford,Guilford County,924,0.19,0.19557855864247572
37081012703,"Census Tract 127.03, Guilford County, North Carolina",37081,Guilford,Guilford County,952,0.21,0.5511023153466037
37063001801,"Census Tract 18.01, Durham County, North Carolina",37063,Durham,Durham County,1466,0.19,0.19557855864247572
37067004015,"Census Tract 40.15, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,863,0.2,0.37334043699453995
37069060700,"Census Tract 607, Franklin County, North Carolina",37069,Franklin,Franklin County,697,0.12,-1.0487545898219728
37051002501,"Census Tract 25.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1258,0.18,0.017816680290411512
37051001700,"Census Tract 17, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1978,0.23,0.9066260720507321
37047930300,"Census Tract 9303, Columbus County, North Carolina",37047,Columbus,Columbus County,579,0.22,0.7288641936986678
37047930800,"Census Tract 9308, Columbus County, North Carolina",37047,Columbus,Columbus County,691,0.19,0.19557855864247572
37049960401,"Census Tract 9604.01, Craven County, North Carolina",37049,Craven,Craven County,502,0.11,-1.2265164681740368
37051000600,"Census Tract 6, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,902,0.17,-0.1599451980616522
37149920103,"Census Tract 9201.03, Polk County, North Carolina",37149,Polk,Polk County,352,0.13,-0.8709927114699085
37151030502,"Census Tract 305.02, Randolph County, North Carolina",37151,Randolph,Randolph County,748,0.18,0.017816680290411512
37063002007,"Census Tract 20.07, Durham County, North Carolina",37063,Durham,Durham County,657,0.14,-0.6932308331178443
37071030302,"Census Tract 303.02, Gaston County, North Carolina",37071,Gaston,Gaston County,424,0.16,-0.3377070764137164
37035011501,"Census Tract 115.01, Catawba County, North Carolina",37035,Catawba,Catawba County,812,0.18,0.017816680290411512
37037020106,"Census Tract 201.06, Chatham County, North Carolina",37037,Chatham,Chatham County,950,0.21,0.5511023153466037
37039930100,"Census Tract 9301, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,575,0.14,-0.6932308331178443
37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,610,0.11,-1.2265164681740368
37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,281,0.15,-0.5154689547657806
37071032301,"Census Tract 323.01, Gaston County, North Carolina",37071,Gaston,Gaston County,431,0.2,0.37334043699453995
37157040102,"Census Tract 401.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,604,0.21,0.5511023153466037
37063002024,"Census Tract 20.24, Durham County, North Carolina",37063,Durham,Durham County,921,0.15,-0.5154689547657806
37067001601,"Census Tract 16.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,499,0.16,-0.3377070764137164
37067002809,"Census Tract 28.09, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,301,0.13,-0.8709927114699085
37067003201,"Census Tract 32.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,817,0.17,-0.1599451980616522
37067003905,"Census Tract 39.05, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,305,0.09,-1.5820402248781649
37157041100,"Census Tract 411, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1051,0.16,-0.3377070764137164
37159051302,"Census Tract 513.02, Rowan County, North Carolina",37159,Rowan,Rowan County,959,0.2,0.37334043699453995
37059080200,"Census Tract 802, Davie County, North Carolina",37059,Davie,Davie County,948,0.18,0.017816680290411512
37061090701,"Census Tract 907.01, Duplin County, North Carolina",37061,Duplin,Duplin County,594,0.15,-0.5154689547657806
37023021301,"Census Tract 213.01, Burke County, North Carolina",37023,Burke,Burke County,768,0.13,-0.8709927114699085
37025041000,"Census Tract 410, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1393,0.24,1.0843879504027958
37063001601,"Census Tract 16.01, Durham County, North Carolina",37063,Durham,Durham County,1146,0.2,0.37334043699453995
37071032507,"Census Tract 325.07, Gaston County, North Carolina",37071,Gaston,Gaston County,729,0.21,0.5511023153466037
37001020601,"Census Tract 206.01, Alamance County, North Carolina",37001,Alamance,Alamance County,433,0.14,-0.6932308331178443
37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001,Alamance,Alamance County,1447,0.24,1.0843879504027958
37001021801,"Census Tract 218.01, Alamance County, North Carolina",37001,Alamance,Alamance County,791,0.18,0.017816680290411512
37023021100,"Census Tract 211, Burke County, North Carolina",37023,Burke,Burke County,994,0.16,-0.3377070764137164
37063001707,"Census Tract 17.07, Durham County, North Carolina",37063,Durham,Durham County,750,0.12,-1.0487545898219728
37003040600,"Census Tract 406, Alexander County, North Carolina",37003,Alexander,Alexander County,844,0.14,-0.6932308331178443
37145920300,"Census Tract 9203, Person County, North Carolina",37145,Person,Person County,769,0.14,-0.6932308331178443
37147000601,"Census Tract 6.01, Pitt County, North Carolina",37147,Pitt,Pitt County,1348,0.18,0.017816680290411512
37147001301,"Census Tract 13.01, Pitt County, North Carolina",37147,Pitt,Pitt County,887,0.21,0.5511023153466037
37023020500,"Census Tract 205, Burke County, North Carolina",37023,Burke,Burke County,475,0.18,0.017816680290411512
37019020601,"Census Tract 206.01, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,789,0.17,-0.1599451980616522
37021002204,"Census Tract 22.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1333,0.15,-0.5154689547657806
37025041503,"Census Tract 415.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,761,0.2,0.37334043699453995
37025042401,"Census Tract 424.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,456,0.14,-0.6932308331178443
37009970400,"Census Tract 9704, Ashe County, North Carolina",37009,Ashe,Ashe County,779,0.17,-0.1599451980616522
37071031301,"Census Tract 313.01, Gaston County, North Carolina",37071,Gaston,Gaston County,609,0.17,-0.1599451980616522
37151031305,"Census Tract 313.05, Randolph County, North Carolina",37151,Randolph,Randolph County,597,0.16,-0.3377070764137164
37153971000,"Census Tract 9710, Richmond County, North Carolina",37153,Richmond,Richmond County,993,0.23,0.9066260720507321
37155960201,"Census Tract 9602.01, Robeson County, North Carolina",37155,Robeson,Robeson County,835,0.17,-0.1599451980616522
37155960600,"Census Tract 9606, Robeson County, North Carolina",37155,Robeson,Robeson County,1534,0.24,1.0843879504027958
37011930200,"Census Tract 9302, Avery County, North Carolina",37011,Avery,Avery County,147,0.08,-1.759802103230229
37035011300,"Census Tract 113, Catawba County, North Carolina",37035,Catawba,Catawba County,1443,0.23,0.9066260720507321
37037020401,"Census Tract 204.01, Chatham County, North Carolina",37037,Chatham,Chatham County,1091,0.19,0.19557855864247572
37019020508,"Census Tract 205.08, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,160,0.05,-2.293087738286421
37015960100,"Census Tract 9601, Bertie County, North Carolina",37015,Bertie,Bertie County,581,0.1,-1.4042783465261006
37159051801,"Census Tract 518.01, Rowan County, North Carolina",37159,Rowan,Rowan County,979,0.21,0.5511023153466037
37161961101,"Census Tract 9611.01, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,852,0.15,-0.5154689547657806
37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,526,0.16,-0.3377070764137164
37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1354,0.16,-0.3377070764137164
37151030503,"Census Tract 305.03, Randolph County, North Carolina",37151,Randolph,Randolph County,911,0.17,-0.1599451980616522
37031970901,"Census Tract 9709.01, Carteret County, North Carolina",37031,Carteret,Carteret County,143,0.13,-0.8709927114699085
37185950300,"Census Tract 9503, Warren County, North Carolina",37185,Warren,Warren County,953,0.22,0.7288641936986678
37113970100,"Census Tract 9701, Macon County, North Carolina",37113,Macon,Macon County,307,0.12,-1.0487545898219728
37127010700,"Census Tract 107, Nash County, North Carolina",37127,Nash,Nash County,597,0.2,0.37334043699453995
37129011902,"Census Tract 119.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,626,0.11,-1.2265164681740368
37129012101,"Census Tract 121.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1519,0.17,-0.1599451980616522
37129012203,"Census Tract 122.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,204,0.09,-1.5820402248781649
37023020802,"Census Tract 208.02, Burke County, North Carolina",37023,Burke,Burke County,454,0.13,-0.8709927114699085
37097061401,"Census Tract 614.01, Iredell County, North Carolina",37097,Iredell,Iredell County,1245,0.26,1.4399117071069243
37097061503,"Census Tract 615.03, Iredell County, North Carolina",37097,Iredell,Iredell County,701,0.2,0.37334043699453995
37101040800,"Census Tract 408, Johnston County, North Carolina",37101,Johnston,Johnston County,642,0.19,0.19557855864247572
37171930802,"Census Tract 9308.02, Surry County, North Carolina",37171,Surry,Surry County,381,0.13,-0.8709927114699085
37049960200,"Census Tract 9602, Craven County, North Carolina",37049,Craven,Craven County,1255,0.16,-0.3377070764137164
37117970600,"Census Tract 9706, Martin County, North Carolina",37117,Martin,Martin County,627,0.2,0.37334043699453995
37119002800,"Census Tract 28, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1027,0.27,1.6176735854589883
37119003102,"Census Tract 31.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,538,0.12,-1.0487545898219728
37119003808,"Census Tract 38.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1284,0.23,0.9066260720507321
37119005515,"Census Tract 55.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,568,0.25,1.26214982875486
37049961100,"Census Tract 9611, Craven County, North Carolina",37049,Craven,Craven County,1836,0.23,0.9066260720507321
37113970501,"Census Tract 9705.01, Macon County, North Carolina",37113,Macon,Macon County,96,0.07,-1.9375639815822927
37141920204,"Census Tract 9202.04, Pender County, North Carolina",37141,Pender,Pender County,304,0.14,-0.6932308331178443
37175960100,"Census Tract 9601, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,751,0.17,-0.1599451980616522
37191000902,"Census Tract 9.02, Wayne County, North Carolina",37191,Wayne,Wayne County,1262,0.25,1.26214982875486
37153971100,"Census Tract 9711, Richmond County, North Carolina",37153,Richmond,Richmond County,895,0.21,0.5511023153466037
37051001601,"Census Tract 16.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1739,0.23,0.9066260720507321
37051002504,"Census Tract 25.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1676,0.24,1.0843879504027958
37133000302,"Census Tract 3.02, Onslow County, North Carolina",37133,Onslow,Onslow County,1774,0.19,0.19557855864247572
37157040700,"Census Tract 407, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,704,0.16,-0.3377070764137164
37023021202,"Census Tract 212.02, Burke County, North Carolina",37023,Burke,Burke County,815,0.17,-0.1599451980616522
37067002806,"Census Tract 28.06, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,698,0.22,0.7288641936986678
37067003307,"Census Tract 33.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,506,0.14,-0.6932308331178443
37067004104,"Census Tract 41.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,985,0.25,1.26214982875486
37071030205,"Census Tract 302.05, Gaston County, North Carolina",37071,Gaston,Gaston County,843,0.21,0.5511023153466037
37057061901,"Census Tract 619.01, Davidson County, North Carolina",37057,Davidson,Davidson County,965,0.18,0.017816680290411512
37061090501,"Census Tract 905.01, Duplin County, North Carolina",37061,Duplin,Duplin County,916,0.16,-0.3377070764137164
37063001604,"Census Tract 16.04, Durham County, North Carolina",37063,Durham,Durham County,886,0.14,-0.6932308331178443
37063001711,"Census Tract 17.11, Durham County, North Carolina",37063,Durham,Durham County,761,0.18,0.017816680290411512
37063002013,"Census Tract 20.13, Durham County, North Carolina",37063,Durham,Durham County,771,0.17,-0.1599451980616522
37145920100,"Census Tract 9201, Person County, North Carolina",37145,Person,Person County,1339,0.2,0.37334043699453995
37147000800,"Census Tract 8, Pitt County, North Carolina",37147,Pitt,Pitt County,767,0.24,1.0843879504027958
37147001800,"Census Tract 18, Pitt County, North Carolina",37147,Pitt,Pitt County,1462,0.23,0.9066260720507321
37151030301,"Census Tract 303.01, Randolph County, North Carolina",37151,Randolph,Randolph County,1289,0.21,0.5511023153466037
