tract_geoid,tract_name,county_geoid,county_name,county_full_name,broadband_total,broadband_rate,acs_broadband_score
37067003103,"Census Tract 31.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1579,0.74,-0.564222809982606
37067003310,"Census Tract 33.10, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1062,0.73,-0.5077593711245855
37067003312,"Census Tract 33.12, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,925,0.73,-0.5077593711245855
37067003600,"Census Tract 36, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1733,0.69,-0.2819056156925036
37067003702,"Census Tract 37.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1404,0.69,-0.2819056156925036
37067003804,"Census Tract 38.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1705,0.71,-0.39483249340854454
37001020300,"Census Tract 203, Alamance County, North Carolina",37001,Alamance,Alamance County,1675,0.59,0.2827287728877005
37001020501,"Census Tract 205.01, Alamance County, North Carolina",37001,Alamance,Alamance County,1020,0.71,-0.39483249340854454
37001020602,"Census Tract 206.02, Alamance County, North Carolina",37001,Alamance,Alamance County,743,0.61,0.16980189517165956
37001020701,"Census Tract 207.01, Alamance County, North Carolina",37001,Alamance,Alamance County,1303,0.65,-0.05605186026042234
37021001700,"Census Tract 17, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,946,0.77,-0.7336131265566673
37021001900,"Census Tract 19, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1457,0.73,-0.5077593711245855
37021002101,"Census Tract 21.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,550,0.86,-1.241784076278851
37021002206,"Census Tract 22.06, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1835,0.78,-0.7900765654146878
37021002503,"Census Tract 25.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,995,0.61,0.16980189517165956
37021002506,"Census Tract 25.06, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1005,0.64,4.1157859759813554e-4
37007920600,"Census Tract 9206, Anson County, North Carolina",37007,Anson,Anson County,636,0.36,1.5813878666221701
37001020702,"Census Tract 207.02, Alamance County, North Carolina",37001,Alamance,Alamance County,1386,0.61,0.16980189517165956
37119005848,"Census Tract 58.48, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1583,0.91,-1.5241012705689534
37119005907,"Census Tract 59.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1763,0.91,-1.5241012705689534
37127011000,"Census Tract 110, Nash County, North Carolina",37127,Nash,Nash County,820,0.44,1.1296803557580066
37031970704,"Census Tract 9707.04, Carteret County, North Carolina",37031,Carteret,Carteret County,656,0.7,-0.3383690545505241
37031970803,"Census Tract 9708.03, Carteret County, North Carolina",37031,Carteret,Carteret County,552,0.79,-0.8465400042727084
37031971002,"Census Tract 9710.02, Carteret County, North Carolina",37031,Carteret,Carteret County,553,0.82,-1.0159303208467692
37033930100,"Census Tract 9301, Caswell County, North Carolina",37033,Caswell,Caswell County,574,0.62,0.11333845631363908
37129011500,"Census Tract 115, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1982,0.66,-0.11251529911844281
37165010400,"Census Tract 104, Scotland County, North Carolina",37165,Scotland,Scotland County,512,0.43,1.1861437946160271
37167930200,"Census Tract 9302, Stanly County, North Carolina",37167,Stanly,Stanly County,1043,0.65,-0.05605186026042234
37193961100,"Census Tract 9611, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,909,0.54,0.5650459671778022
37023021201,"Census Tract 212.01, Burke County, North Carolina",37023,Burke,Burke County,837,0.54,0.5650459671778022
37023021203,"Census Tract 212.03, Burke County, North Carolina",37023,Burke,Burke County,731,0.47,0.9602900391839455
37013930600,"Census Tract 9306, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,1005,0.72,-0.451295932266565
37147001401,"Census Tract 14.01, Pitt County, North Carolina",37147,Pitt,Pitt County,1019,0.54,0.5650459671778022
37071031704,"Census Tract 317.04, Gaston County, North Carolina",37071,Gaston,Gaston County,851,0.63,0.056875017455618605
37071032100,"Census Tract 321, Gaston County, North Carolina",37071,Gaston,Gaston County,391,0.38,1.468460988906129
37071032200,"Census Tract 322, Gaston County, North Carolina",37071,Gaston,Gaston County,1211,0.69,-0.2819056156925036
37107011100,"Census Tract 111, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,1008,0.43,1.1861437946160271
37039930400,"Census Tract 9304, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,1338,0.57,0.3956556506037414
37003040100,"Census Tract 401, Alexander County, North Carolina",37003,Alexander,Alexander County,441,0.36,1.5813878666221701
37195000400,"Census Tract 4, Wilson County, North Carolina",37195,Wilson,Wilson County,1974,0.55,0.5085825283197818
37151031400,"Census Tract 314, Randolph County, North Carolina",37151,Randolph,Randolph County,2037,0.61,0.16980189517165956
37085071204,"Census Tract 712.04, Harnett County, North Carolina",37085,Harnett,Harnett County,1719,0.77,-0.7336131265566673
37085071302,"Census Tract 713.02, Harnett County, North Carolina",37085,Harnett,Harnett County,1569,0.81,-0.9594668819887493
37087920600,"Census Tract 9206, Haywood County, North Carolina",37087,Haywood,Haywood County,1297,0.61,0.16980189517165956
37119005912,"Census Tract 59.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1935,0.79,-0.8465400042727084
37119006006,"Census Tract 60.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1562,0.69,-0.2819056156925036
37159050201,"Census Tract 502.01, Rowan County, North Carolina",37159,Rowan,Rowan County,973,0.55,0.5085825283197818
37151030504,"Census Tract 305.04, Randolph County, North Carolina",37151,Randolph,Randolph County,1505,0.64,4.1157859759813554e-4
37081016006,"Census Tract 160.06, Guilford County, North Carolina",37081,Guilford,Guilford County,1424,0.7,-0.3383690545505241
37081016008,"Census Tract 160.08, Guilford County, North Carolina",37081,Guilford,Guilford County,2372,0.84,-1.12885719856281
37167931000,"Census Tract 9310, Stanly County, North Carolina",37167,Stanly,Stanly County,1538,0.66,-0.11251529911844281
37167931202,"Census Tract 9312.02, Stanly County, North Carolina",37167,Stanly,Stanly County,780,0.65,-0.05605186026042234
37017950400,"Census Tract 9504, Bladen County, North Carolina",37017,Bladen,Bladen County,1347,0.54,0.5650459671778022
37019020101,"Census Tract 201.01, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,460,0.41,1.299070672332068
37019020103,"Census Tract 201.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2874,0.77,-0.7336131265566673
37001020100,"Census Tract 201, Alamance County, North Carolina",37001,Alamance,Alamance County,986,0.54,0.5650459671778022
37063001502,"Census Tract 15.02, Durham County, North Carolina",37063,Durham,Durham County,2223,0.72,-0.451295932266565
37063001603,"Census Tract 16.03, Durham County, North Carolina",37063,Durham,Durham County,2130,0.79,-0.8465400042727084
37155960101,"Census Tract 9601.01, Robeson County, North Carolina",37155,Robeson,Robeson County,603,0.45,1.073216916899986
37007920100,"Census Tract 9201, Anson County, North Carolina",37007,Anson,Anson County,631,0.52,0.6779728448938431
37081016102,"Census Tract 161.02, Guilford County, North Carolina",37081,Guilford,Guilford County,972,0.48,0.9038266003259251
37081016203,"Census Tract 162.03, Guilford County, North Carolina",37081,Guilford,Guilford County,1220,0.7,-0.3383690545505241
37081016408,"Census Tract 164.08, Guilford County, North Carolina",37081,Guilford,Guilford County,683,0.86,-1.241784076278851
37081016410,"Census Tract 164.10, Guilford County, North Carolina",37081,Guilford,Guilford County,1653,0.74,-0.564222809982606
37159051902,"Census Tract 519.02, Rowan County, North Carolina",37159,Rowan,Rowan County,1294,0.56,0.45211908946176127
37001021701,"Census Tract 217.01, Alamance County, North Carolina",37001,Alamance,Alamance County,1177,0.76,-0.6771496876986469
37001021803,"Census Tract 218.03, Alamance County, North Carolina",37001,Alamance,Alamance County,546,0.47,0.9602900391839455
37081016505,"Census Tract 165.05, Guilford County, North Carolina",37081,Guilford,Guilford County,1729,0.74,-0.564222809982606
37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001,Alamance,Alamance County,1115,0.7,-0.3383690545505241
37147001500,"Census Tract 15, Pitt County, North Carolina",37147,Pitt,Pitt County,494,0.36,1.5813878666221701
37007920400,"Census Tract 9204, Anson County, North Carolina",37007,Anson,Anson County,699,0.57,0.3956556506037414
37171930201,"Census Tract 9302.01, Surry County, North Carolina",37171,Surry,Surry County,635,0.48,0.9038266003259251
37171930501,"Census Tract 9305.01, Surry County, North Carolina",37171,Surry,Surry County,779,0.68,-0.22544217683448375
37171930700,"Census Tract 9307, Surry County, North Carolina",37171,Surry,Surry County,963,0.56,0.45211908946176127
37189920602,"Census Tract 9206.02, Watauga County, North Carolina",37189,Watauga,Watauga County,777,0.82,-1.0159303208467692
37135011102,"Census Tract 111.02, Orange County, North Carolina",37135,Orange,Orange County,1683,0.72,-0.451295932266565
37135011204,"Census Tract 112.04, Orange County, North Carolina",37135,Orange,Orange County,1078,0.85,-1.1853206374208305
37135011700,"Census Tract 117, Orange County, North Carolina",37135,Orange,Orange County,924,0.8,-0.9030034431307288
37197050102,"Census Tract 501.02, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,917,0.55,0.5085825283197818
37135012201,"Census Tract 122.01, Orange County, North Carolina",37135,Orange,Orange County,864,0.83,-1.0723937597047897
37107011002,"Census Tract 110.02, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,782,0.52,0.6779728448938431
37085070802,"Census Tract 708.02, Harnett County, North Carolina",37085,Harnett,Harnett County,901,0.73,-0.5077593711245855
37085071202,"Census Tract 712.02, Harnett County, North Carolina",37085,Harnett,Harnett County,1208,0.76,-0.6771496876986469
37119006103,"Census Tract 61.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1264,0.85,-1.1853206374208305
37119006105,"Census Tract 61.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,882,0.82,-1.0159303208467692
37119006108,"Census Tract 61.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1277,0.78,-0.7900765654146878
37119006213,"Census Tract 62.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1988,0.9,-1.4676378317109329
37163970700,"Census Tract 9707, Sampson County, North Carolina",37163,Sampson,Sampson County,1305,0.49,0.8473631614679046
37005950200,"Census Tract 9502, Alleghany County, North Carolina",37005,Alleghany,Alleghany County,913,0.55,0.5085825283197818
37153970600,"Census Tract 9706, Richmond County, North Carolina",37153,Richmond,Richmond County,832,0.48,0.9038266003259251
37153970800,"Census Tract 9708, Richmond County, North Carolina",37153,Richmond,Richmond County,1193,0.56,0.45211908946176127
37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1507,0.68,-0.22544217683448375
37179020307,"Census Tract 203.07, Union County, North Carolina",37179,Union,Union County,2107,0.88,-1.354710953994892
37159050903,"Census Tract 509.03, Rowan County, North Carolina",37159,Rowan,Rowan County,1943,0.83,-1.0723937597047897
37159051001,"Census Tract 510.01, Rowan County, North Carolina",37159,Rowan,Rowan County,1852,0.66,-0.11251529911844281
37023020100,"Census Tract 201, Burke County, North Carolina",37023,Burke,Burke County,928,0.53,0.6215094060358227
37023020301,"Census Tract 203.01, Burke County, North Carolina",37023,Burke,Burke County,1025,0.53,0.6215094060358227
37019020405,"Census Tract 204.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,813,0.63,0.056875017455618605
37019020506,"Census Tract 205.06, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,1327,0.65,-0.05605186026042234
37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1150,0.67,-0.1689787379764633
37021000200,"Census Tract 2, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,477,0.7,-0.3383690545505241
37021000500,"Census Tract 5, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1404,0.84,-1.12885719856281
37021000700,"Census Tract 7, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,467,0.71,-0.39483249340854454
37023020900,"Census Tract 209, Burke County, North Carolina",37023,Burke,Burke County,1552,0.59,0.2827287728877005
37019020202,"Census Tract 202.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2682,0.82,-1.0159303208467692
37019020307,"Census Tract 203.07, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,108,0.77,-0.7336131265566673
37023021000,"Census Tract 210, Burke County, North Carolina",37023,Burke,Burke County,1192,0.57,0.3956556506037414
37063001705,"Census Tract 17.05, Durham County, North Carolina",37063,Durham,Durham County,1611,0.68,-0.22544217683448375
37063001706,"Census Tract 17.06, Durham County, North Carolina",37063,Durham,Durham County,2034,0.8,-0.9030034431307288
37107011200,"Census Tract 112, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,1228,0.46,1.0167534780419658
37011930302,"Census Tract 9303.02, Avery County, North Carolina",37011,Avery,Avery County,605,0.49,0.8473631614679046
37153970300,"Census Tract 9703, Richmond County, North Carolina",37153,Richmond,Richmond County,1012,0.53,0.6215094060358227
37153970400,"Census Tract 9704, Richmond County, North Carolina",37153,Richmond,Richmond County,1063,0.66,-0.11251529911844281
37019020310,"Census Tract 203.10, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,852,0.77,-0.7336131265566673
37021002702,"Census Tract 27.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1462,0.74,-0.564222809982606
37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1360,0.68,-0.22544217683448375
37151031505,"Census Tract 315.05, Randolph County, North Carolina",37151,Randolph,Randolph County,873,0.69,-0.2819056156925036
37151031601,"Census Tract 316.01, Randolph County, North Carolina",37151,Randolph,Randolph County,1105,0.67,-0.1689787379764633
37153970100,"Census Tract 9701, Richmond County, North Carolina",37153,Richmond,Richmond County,879,0.67,-0.1689787379764633
37155962001,"Census Tract 9620.01, Robeson County, North Carolina",37155,Robeson,Robeson County,449,0.33,1.7507781831962312
37105030503,"Census Tract 305.03, Lee County, North Carolina",37105,Lee,Lee County,1572,0.63,0.056875017455618605
37131920200,"Census Tract 9202, Northampton County, North Carolina",37131,Northampton,Northampton County,532,0.3,1.9201684997702926
37085070700,"Census Tract 707, Harnett County, North Carolina",37085,Harnett,Harnett County,971,0.57,0.3956556506037414
37119005706,"Census Tract 57.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2206,0.84,-1.12885719856281
37083930800,"Census Tract 9308, Halifax County, North Carolina",37083,Halifax,Halifax County,600,0.28,2.033095377486333
37133000102,"Census Tract 1.02, Onslow County, North Carolina",37133,Onslow,Onslow County,2703,0.79,-0.8465400042727084
37133000202,"Census Tract 2.02, Onslow County, North Carolina",37133,Onslow,Onslow County,2764,0.73,-0.5077593711245855
37119005716,"Census Tract 57.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1427,0.78,-0.7900765654146878
37161960900,"Census Tract 9609, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,968,0.45,1.073216916899986
37109070902,"Census Tract 709.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,1657,0.64,4.1157859759813554e-4
37119003204,"Census Tract 32.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1267,0.76,-0.6771496876986469
37119003400,"Census Tract 34, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2188,0.93,-1.6370281482849942
37119003700,"Census Tract 37, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1268,0.66,-0.11251529911844281
37119001920,"Census Tract 19.20, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1141,0.77,-0.7336131265566673
37163970301,"Census Tract 9703.01, Sampson County, North Carolina",37163,Sampson,Sampson County,1180,0.5,0.7908997226098842
37191001302,"Census Tract 13.02, Wayne County, North Carolina",37191,Wayne,Wayne County,1030,0.6,0.22626533402968002
37191002000,"Census Tract 20, Wayne County, North Carolina",37191,Wayne,Wayne County,249,0.58,0.33919221174572095
37049961303,"Census Tract 9613.03, Craven County, North Carolina",37049,Craven,Craven County,974,0.63,0.056875017455618605
37051001000,"Census Tract 10, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,517,0.46,1.0167534780419658
37119002003,"Census Tract 20.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1744,0.71,-0.39483249340854454
37119002400,"Census Tract 24, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1385,0.88,-1.354710953994892
37119002701,"Census Tract 27.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,931,0.87,-1.2982475151368715
37119002905,"Census Tract 29.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1070,0.89,-1.4111743928529124
37027030900,"Census Tract 309, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,935,0.49,0.8473631614679046
37051001200,"Census Tract 12, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1201,0.5,0.7908997226098842
37057060304,"Census Tract 603.04, Davidson County, North Carolina",37057,Davidson,Davidson County,973,0.69,-0.2819056156925036
37161960400,"Census Tract 9604, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,785,0.55,0.5085825283197818
37085070100,"Census Tract 701, Harnett County, North Carolina",37085,Harnett,Harnett County,967,0.54,0.5650459671778022
37085070200,"Census Tract 702, Harnett County, North Carolina",37085,Harnett,Harnett County,657,0.47,0.9602900391839455
37027031300,"Census Tract 313, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,2495,0.73,-0.5077593711245855
37033930600,"Census Tract 9306, Caswell County, North Carolina",37033,Caswell,Caswell County,756,0.41,1.299070672332068
37035010301,"Census Tract 103.01, Catawba County, North Carolina",37035,Catawba,Catawba County,1108,0.64,4.1157859759813554e-4
37035010304,"Census Tract 103.04, Catawba County, North Carolina",37035,Catawba,Catawba County,935,0.63,0.056875017455618605
37035010900,"Census Tract 109, Catawba County, North Carolina",37035,Catawba,Catawba County,509,0.35,1.6378513054801906
37035011102,"Census Tract 111.02, Catawba County, North Carolina",37035,Catawba,Catawba County,2068,0.7,-0.3383690545505241
37119005816,"Census Tract 58.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1526,0.89,-1.4111743928529124
37119005823,"Census Tract 58.23, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2795,0.9,-1.4676378317109329
37183980100,"Census Tract 9801, Wake County, North Carolina",37183,Wake,Wake County,0,0,3.614071665510905
37185950103,"Census Tract 9501.03, Warren County, North Carolina",37185,Warren,Warren County,319,0.31,1.863705060912272
37155960102,"Census Tract 9601.02, Robeson County, North Carolina",37155,Robeson,Robeson County,995,0.53,0.6215094060358227
37155960202,"Census Tract 9602.02, Robeson County, North Carolina",37155,Robeson,Robeson County,731,0.51,0.73443628375186365
37155960300,"Census Tract 9603, Robeson County, North Carolina",37155,Robeson,Robeson County,1015,0.44,1.1296803557580066
37119005833,"Census Tract 58.33, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1545,0.78,-0.7900765654146878
37119005836,"Census Tract 58.36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1038,0.81,-0.9594668819887493
37119005838,"Census Tract 58.38, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3021,0.91,-1.5241012705689534
37037020500,"Census Tract 205, Chatham County, North Carolina",37037,Chatham,Chatham County,677,0.49,0.8473631614679046
37063001807,"Census Tract 18.07, Durham County, North Carolina",37063,Durham,Durham County,2802,0.81,-0.9594668819887493
37107011300,"Census Tract 113, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,888,0.47,0.9602900391839455
37109070202,"Census Tract 702.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,1024,0.73,-0.5077593711245855
37179020601,"Census Tract 206.01, Union County, North Carolina",37179,Union,Union County,986,0.63,0.056875017455618605
37179020702,"Census Tract 207.02, Union County, North Carolina",37179,Union,Union County,829,0.58,0.33919221174572095
37129012103,"Census Tract 121.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1520,0.88,-1.354710953994892
37067004010,"Census Tract 40.10, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1410,0.88,-1.354710953994892
37067004007,"Census Tract 40.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2529,0.87,-1.2982475151368715
37161960600,"Census Tract 9606, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,460,0.35,1.6378513054801906
37183053521,"Census Tract 535.21, Wake County, North Carolina",37183,Wake,Wake County,1205,0.92,-1.580564709426974
37183053523,"Census Tract 535.23, Wake County, North Carolina",37183,Wake,Wake County,2111,0.93,-1.6370281482849942
37183053605,"Census Tract 536.05, Wake County, North Carolina",37183,Wake,Wake County,940,0.94,-1.693491587143014
37183053608,"Census Tract 536.08, Wake County, North Carolina",37183,Wake,Wake County,1782,0.96,-1.806418464859055
37183053610,"Census Tract 536.10, Wake County, North Carolina",37183,Wake,Wake County,4884,0.86,-1.241784076278851
37067004013,"Census Tract 40.13, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,963,0.72,-0.451295932266565
37069060200,"Census Tract 602, Franklin County, North Carolina",37069,Franklin,Franklin County,710,0.49,0.8473631614679046
37069060401,"Census Tract 604.01, Franklin County, North Carolina",37069,Franklin,Franklin County,464,0.43,1.1861437946160271
37141920202,"Census Tract 9202.02, Pender County, North Carolina",37141,Pender,Pender County,2474,0.82,-1.0159303208467692
37077970602,"Census Tract 9706.02, Granville County, North Carolina",37077,Granville,Granville County,2377,0.79,-0.8465400042727084
37031970102,"Census Tract 9701.02, Carteret County, North Carolina",37031,Carteret,Carteret County,757,0.69,-0.2819056156925036
37031970200,"Census Tract 9702, Carteret County, North Carolina",37031,Carteret,Carteret County,342,0.59,0.2827287728877005
37031970501,"Census Tract 9705.01, Carteret County, North Carolina",37031,Carteret,Carteret County,918,0.68,-0.22544217683448375
37031970702,"Census Tract 9707.02, Carteret County, North Carolina",37031,Carteret,Carteret County,935,0.78,-0.7900765654146878
37035011504,"Census Tract 115.04, Catawba County, North Carolina",37035,Catawba,Catawba County,1950,0.75,-0.6206862488406264
37035011602,"Census Tract 116.02, Catawba County, North Carolina",37035,Catawba,Catawba County,1340,0.65,-0.05605186026042234
37035011801,"Census Tract 118.01, Catawba County, North Carolina",37035,Catawba,Catawba County,1896,0.77,-0.7336131265566673
37037020104,"Census Tract 201.04, Chatham County, North Carolina",37037,Chatham,Chatham County,1940,0.78,-0.7900765654146878
37049960402,"Census Tract 9604.02, Craven County, North Carolina",37049,Craven,Craven County,1172,0.7,-0.3383690545505241
37067000802,"Census Tract 8.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,298,0.47,0.9602900391839455
37155960702,"Census Tract 9607.02, Robeson County, North Carolina",37155,Robeson,Robeson County,565,0.51,0.73443628375186365
37155961100,"Census Tract 9611, Robeson County, North Carolina",37155,Robeson,Robeson County,189,0.28,2.033095377486333
37063001809,"Census Tract 18.09, Durham County, North Carolina",37063,Durham,Durham County,1981,0.74,-0.564222809982606
37063002019,"Census Tract 20.19, Durham County, North Carolina",37063,Durham,Durham County,2209,0.89,-1.4111743928529124
37083931100,"Census Tract 9311, Halifax County, North Carolina",37083,Halifax,Halifax County,665,0.35,1.6378513054801906
37155961302,"Census Tract 9613.02, Robeson County, North Carolina",37155,Robeson,Robeson County,1048,0.55,0.5085825283197818
37155961802,"Census Tract 9618.02, Robeson County, North Carolina",37155,Robeson,Robeson County,430,0.24,2.2589491329184153
37071031302,"Census Tract 313.02, Gaston County, North Carolina",37071,Gaston,Gaston County,1054,0.6,0.22626533402968002
37129012104,"Census Tract 121.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,2066,0.86,-1.241784076278851
37129012201,"Census Tract 122.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1029,0.74,-0.564222809982606
37129012202,"Census Tract 122.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,1107,0.79,-0.8465400042727084
37163970500,"Census Tract 9705, Sampson County, North Carolina",37163,Sampson,Sampson County,897,0.41,1.299070672332068
37183053803,"Census Tract 538.03, Wake County, North Carolina",37183,Wake,Wake County,1186,0.97,-1.8628819037170756
37183053806,"Census Tract 538.06, Wake County, North Carolina",37183,Wake,Wake County,1001,0.93,-1.6370281482849942
37183053807,"Census Tract 538.07, Wake County, North Carolina",37183,Wake,Wake County,1417,0.9,-1.4676378317109329
37183053808,"Census Tract 538.08, Wake County, North Carolina",37183,Wake,Wake County,1722,0.94,-1.693491587143014
37071031402,"Census Tract 314.02, Gaston County, North Carolina",37071,Gaston,Gaston County,668,0.68,-0.22544217683448375
37071031600,"Census Tract 316, Gaston County, North Carolina",37071,Gaston,Gaston County,702,0.49,0.8473631614679046
37069060501,"Census Tract 605.01, Franklin County, North Carolina",37069,Franklin,Franklin County,2243,0.84,-1.12885719856281
37069060802,"Census Tract 608.02, Franklin County, North Carolina",37069,Franklin,Franklin County,1125,0.58,0.33919221174572095
37071030501,"Census Tract 305.01, Gaston County, North Carolina",37071,Gaston,Gaston County,574,0.59,0.2827287728877005
37071030601,"Census Tract 306.01, Gaston County, North Carolina",37071,Gaston,Gaston County,640,0.64,4.1157859759813554e-4
37105030602,"Census Tract 306.02, Lee County, North Carolina",37105,Lee,Lee County,1324,0.71,-0.39483249340854454
37107010100,"Census Tract 101, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,689,0.43,1.1861437946160271
37129980100,"Census Tract 9801, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0,0,3.614071665510905
37131920100,"Census Tract 9201, Northampton County, North Carolina",37131,Northampton,Northampton County,604,0.3,1.9201684997702926
37067001100,"Census Tract 11, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,887,0.66,-0.11251529911844281
37067001300,"Census Tract 13, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,434,0.66,-0.11251529911844281
37067002002,"Census Tract 20.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,779,0.58,0.33919221174572095
37067002501,"Census Tract 25.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1019,0.94,-1.693491587143014
37183054004,"Census Tract 540.04, Wake County, North Carolina",37183,Wake,Wake County,1782,0.72,-0.451295932266565
37183054007,"Census Tract 540.07, Wake County, North Carolina",37183,Wake,Wake County,1646,0.88,-1.354710953994892
37071030801,"Census Tract 308.01, Gaston County, North Carolina",37071,Gaston,Gaston County,288,0.51,0.73443628375186365
37071030901,"Census Tract 309.01, Gaston County, North Carolina",37071,Gaston,Gaston County,572,0.59,0.2827287728877005
37071031201,"Census Tract 312.01, Gaston County, North Carolina",37071,Gaston,Gaston County,934,0.67,-0.1689787379764633
37071031202,"Census Tract 312.02, Gaston County, North Carolina",37071,Gaston,Gaston County,482,0.63,0.056875017455618605
37067002701,"Census Tract 27.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1478,0.6,0.22626533402968002
37067002703,"Census Tract 27.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1826,0.6,0.22626533402968002
37067002903,"Census Tract 29.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,601,0.4,1.3555341111900883
37191000101,"Census Tract 1.01, Wayne County, North Carolina",37191,Wayne,Wayne County,1660,0.59,0.2827287728877005
37133002100,"Census Tract 21, Onslow County, North Carolina",37133,Onslow,Onslow County,1784,0.84,-1.12885719856281
37135010703,"Census Tract 107.03, Orange County, North Carolina",37135,Orange,Orange County,2258,0.77,-0.7336131265566673
37135010902,"Census Tract 109.02, Orange County, North Carolina",37135,Orange,Orange County,1504,0.79,-0.8465400042727084
