tract_geoid,tract_name,county_geoid,county_name,county_full_name,acs_unemp_total,acs_unemp_rate,acs_unemp_score
37071032703,"Census Tract 327.03, Gaston County, North Carolina",37071,Gaston,Gaston County,43,0.03,-0.36110339098432803
37089930800,"Census Tract 9308, Henderson County, North Carolina",37089,Henderson,Henderson County,41,0.01,-1.1811985210522016
37089931100,"Census Tract 9311, Henderson County, North Carolina",37089,Henderson,Henderson County,54,0.03,-0.36110339098432803
37071032800,"Census Tract 328, Gaston County, North Carolina",37071,Gaston,Gaston County,214,0.05,0.45899173908354585
37071033204,"Census Tract 332.04, Gaston County, North Carolina",37071,Gaston,Gaston County,87,0.03,-0.36110339098432803
37071033305,"Census Tract 333.05, Gaston County, North Carolina",37071,Gaston,Gaston County,69,0.02,-0.7711509560182648
37089931400,"Census Tract 9314, Henderson County, North Carolina",37089,Henderson,Henderson County,166,0.04,0.048944174049608914
37089931600,"Census Tract 9316, Henderson County, North Carolina",37089,Henderson,Henderson County,0,0,-1.5912460860861384
37135010802,"Census Tract 108.02, Orange County, North Carolina",37135,Orange,Orange County,130,0.03,-0.36110339098432803
37119005521,"Census Tract 55.21, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,148,0.02,-0.7711509560182648
37111970300,"Census Tract 9703, McDowell County, North Carolina",37111,McDowell,McDowell County,123,0.05,0.45899173908354585
37187950200,"Census Tract 9502, Washington County, North Carolina",37187,Washington,Washington County,270,0.06,0.8690393041174824
37191000602,"Census Tract 6.02, Wayne County, North Carolina",37191,Wayne,Wayne County,349,0.06,0.8690393041174824
37119005605,"Census Tract 56.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,348,0.06,0.8690393041174824
37125950501,"Census Tract 9505.01, Moore County, North Carolina",37125,Moore,Moore County,263,0.05,0.45899173908354585
37127010300,"Census Tract 103, Nash County, North Carolina",37127,Nash,Nash County,169,0.04,0.048944174049608914
37127011102,"Census Tract 111.02, Nash County, North Carolina",37127,Nash,Nash County,201,0.03,-0.36110339098432803
37137950101,"Census Tract 9501.01, Pamlico County, North Carolina",37137,Pamlico,Pamlico County,51,0.02,-0.7711509560182648
37139960503,"Census Tract 9605.03, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,99,0.04,0.048944174049608914
37141920402,"Census Tract 9204.02, Pender County, North Carolina",37141,Pender,Pender County,141,0.05,0.45899173908354585
37119004400,"Census Tract 44, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,298,0.09,2.099181999219293
37129012105,"Census Tract 121.05, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,686,0.07,1.2790868691514197
37119005307,"Census Tract 53.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,128,0.04,0.048944174049608914
37183053004,"Census Tract 530.04, Wake County, North Carolina",37183,Wake,Wake County,121,0.05,0.45899173908354585
37183053109,"Census Tract 531.09, Wake County, North Carolina",37183,Wake,Wake County,282,0.04,0.048944174049608914
37183053409,"Census Tract 534.09, Wake County, North Carolina",37183,Wake,Wake County,170,0.03,-0.36110339098432803
37183053516,"Census Tract 535.16, Wake County, North Carolina",37183,Wake,Wake County,111,0.04,0.048944174049608914
37183053603,"Census Tract 536.03, Wake County, North Carolina",37183,Wake,Wake County,79,0.02,-0.7711509560182648
37183053723,"Census Tract 537.23, Wake County, North Carolina",37183,Wake,Wake County,83,0.03,-0.36110339098432803
37197050400,"Census Tract 504, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,66,0.01,-1.1811985210522016
37119005613,"Census Tract 56.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,82,0.04,0.048944174049608914
37083931000,"Census Tract 9310, Halifax County, North Carolina",37083,Halifax,Halifax County,48,0.02,-0.7711509560182648
37129011608,"Census Tract 116.08, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,98,0.02,-0.7711509560182648
37129012001,"Census Tract 120.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,65,0.01,-1.1811985210522016
37171931003,"Census Tract 9310.03, Surry County, North Carolina",37171,Surry,Surry County,45,0.02,-0.7711509560182648
37179020306,"Census Tract 203.06, Union County, North Carolina",37179,Union,Union County,223,0.04,0.048944174049608914
37085070401,"Census Tract 704.01, Harnett County, North Carolina",37085,Harnett,Harnett County,170,0.05,0.45899173908354585
37119005620,"Census Tract 56.20, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,444,0.06,0.8690393041174824
37119005811,"Census Tract 58.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,165,0.04,0.048944174049608914
37119005828,"Census Tract 58.28, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,96,0.03,-0.36110339098432803
37119005910,"Census Tract 59.10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,85,0.02,-0.7711509560182648
37119006008,"Census Tract 60.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,125,0.04,0.048944174049608914
37119006209,"Census Tract 62.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,117,0.03,-0.36110339098432803
37085070801,"Census Tract 708.01, Harnett County, North Carolina",37085,Harnett,Harnett County,24,0.01,-1.1811985210522016
37183053900,"Census Tract 539, Wake County, North Carolina",37183,Wake,Wake County,279,0.04,0.048944174049608914
37183054014,"Census Tract 540.14, Wake County, North Carolina",37183,Wake,Wake County,493,0.05,0.45899173908354585
37161960100,"Census Tract 9601, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,238,0.04,0.048944174049608914
37167930500,"Census Tract 9305, Stanly County, North Carolina",37167,Stanly,Stanly County,146,0.06,0.8690393041174824
37183054104,"Census Tract 541.04, Wake County, North Carolina",37183,Wake,Wake County,354,0.04,0.048944174049608914
37109070800,"Census Tract 708, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,369,0.06,0.8690393041174824
37169070501,"Census Tract 705.01, Stokes County, North Carolina",37169,Stokes,Stokes County,211,0.04,0.048944174049608914
37171930302,"Census Tract 9303.02, Surry County, North Carolina",37171,Surry,Surry County,53,0.02,-0.7711509560182648
37183054205,"Census Tract 542.05, Wake County, North Carolina",37183,Wake,Wake County,144,0.04,0.048944174049608914
37183054403,"Census Tract 544.03, Wake County, North Carolina",37183,Wake,Wake County,159,0.05,0.45899173908354585
37189920900,"Census Tract 9209, Watauga County, North Carolina",37189,Watauga,Watauga County,106,0.03,-0.36110339098432803
37129012300,"Census Tract 123, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,148,0.02,-0.7711509560182648
37131920401,"Census Tract 9204.01, Northampton County, North Carolina",37131,Northampton,Northampton County,107,0.03,-0.36110339098432803
37183052101,"Census Tract 521.01, Wake County, North Carolina",37183,Wake,Wake County,358,0.06,0.8690393041174824
37081015100,"Census Tract 151, Guilford County, North Carolina",37081,Guilford,Guilford County,66,0.02,-0.7711509560182648
37183051101,"Census Tract 511.01, Wake County, North Carolina",37183,Wake,Wake County,59,0.01,-1.1811985210522016
37183052801,"Census Tract 528.01, Wake County, North Carolina",37183,Wake,Wake County,141,0.03,-0.36110339098432803
37133002300,"Census Tract 23, Onslow County, North Carolina",37133,Onslow,Onslow County,114,0.04,0.048944174049608914
37183053805,"Census Tract 538.05, Wake County, North Carolina",37183,Wake,Wake County,50,0.03,-0.36110339098432803
37179021010,"Census Tract 210.10, Union County, North Carolina",37179,Union,Union County,114,0.02,-0.7711509560182648
37181960700,"Census Tract 9607, Vance County, North Carolina",37181,Vance,Vance County,286,0.11,2.919277129287167
37013930400,"Census Tract 9304, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,207,0.06,0.8690393041174824
37017950200,"Census Tract 9502, Bladen County, North Carolina",37017,Bladen,Bladen County,125,0.05,0.45899173908354585
37027030400,"Census Tract 304, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,201,0.06,0.8690393041174824
37123960300,"Census Tract 9603, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,21,0.01,-1.1811985210522016
37027031402,"Census Tract 314.02, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,59,0.02,-0.7711509560182648
37179020315,"Census Tract 203.15, Union County, North Carolina",37179,Union,Union County,86,0.02,-0.7711509560182648
37179020404,"Census Tract 204.04, Union County, North Carolina",37179,Union,Union County,439,0.08,1.6891344341853562
37179020602,"Census Tract 206.02, Union County, North Carolina",37179,Union,Union County,211,0.06,0.8690393041174824
37119006405,"Census Tract 64.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,27,0.01,-1.1811985210522016
37031970604,"Census Tract 9706.04, Carteret County, North Carolina",37031,Carteret,Carteret County,19,0.01,-1.1811985210522016
37031970805,"Census Tract 9708.05, Carteret County, North Carolina",37031,Carteret,Carteret County,57,0.05,0.45899173908354585
37033930300,"Census Tract 9303, Caswell County, North Carolina",37033,Caswell,Caswell County,96,0.03,-0.36110339098432803
37051003201,"Census Tract 32.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,429,0.05,0.45899173908354585
37051003500,"Census Tract 35, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,169,0.05,0.45899173908354585
37057060101,"Census Tract 601.01, Davidson County, North Carolina",37057,Davidson,Davidson County,95,0.02,-0.7711509560182648
37057061702,"Census Tract 617.02, Davidson County, North Carolina",37057,Davidson,Davidson County,336,0.06,0.8690393041174824
37097060802,"Census Tract 608.02, Iredell County, North Carolina",37097,Iredell,Iredell County,150,0.05,0.45899173908354585
37097061201,"Census Tract 612.01, Iredell County, North Carolina",37097,Iredell,Iredell County,55,0.02,-0.7711509560182648
37099950400,"Census Tract 9504, Jackson County, North Carolina",37099,Jackson,Jackson County,32,0.01,-1.1811985210522016
37101040301,"Census Tract 403.01, Johnston County, North Carolina",37101,Johnston,Johnston County,113,0.03,-0.36110339098432803
37101041102,"Census Tract 411.02, Johnston County, North Carolina",37101,Johnston,Johnston County,533,0.05,0.45899173908354585
37105030702,"Census Tract 307.02, Lee County, North Carolina",37105,Lee,Lee County,165,0.05,0.45899173908354585
37107010500,"Census Tract 105, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,216,0.08,1.6891344341853562
37085071101,"Census Tract 711.01, Harnett County, North Carolina",37085,Harnett,Harnett County,123,0.04,0.048944174049608914
37087921100,"Census Tract 9211, Haywood County, North Carolina",37087,Haywood,Haywood County,33,0.02,-0.7711509560182648
37089930701,"Census Tract 9307.01, Henderson County, North Carolina",37089,Henderson,Henderson County,37,0.01,-1.1811985210522016
37081016011,"Census Tract 160.11, Guilford County, North Carolina",37081,Guilford,Guilford County,154,0.03,-0.36110339098432803
37081016405,"Census Tract 164.05, Guilford County, North Carolina",37081,Guilford,Guilford County,115,0.08,1.6891344341853562
37081016800,"Census Tract 168, Guilford County, North Carolina",37081,Guilford,Guilford County,247,0.04,0.048944174049608914
37083930502,"Census Tract 9305.02, Halifax County, North Carolina",37083,Halifax,Halifax County,248,0.06,0.8690393041174824
37089931801,"Census Tract 9318.01, Henderson County, North Carolina",37089,Henderson,Henderson County,23,0.01,-1.1811985210522016
37091950401,"Census Tract 9504.01, Hertford County, North Carolina",37091,Hertford,Hertford County,109,0.04,0.048944174049608914
37113970301,"Census Tract 9703.01, Macon County, North Carolina",37113,Macon,Macon County,108,0.03,-0.36110339098432803
37117970300,"Census Tract 9703, Martin County, North Carolina",37117,Martin,Martin County,265,0.09,2.099181999219293
37119002200,"Census Tract 22, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,94,0.02,-0.7711509560182648
37119003106,"Census Tract 31.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,77,0.02,-0.7711509560182648
37107011400,"Census Tract 114, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,117,0.04,0.048944174049608914
37097061404,"Census Tract 614.04, Iredell County, North Carolina",37097,Iredell,Iredell County,27,0.01,-1.1811985210522016
37081015800,"Census Tract 158, Guilford County, North Carolina",37081,Guilford,Guilford County,136,0.02,-0.7711509560182648
37019020403,"Census Tract 204.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,251,0.05,0.45899173908354585
37071031500,"Census Tract 315, Gaston County, North Carolina",37071,Gaston,Gaston County,91,0.03,-0.36110339098432803
37071031800,"Census Tract 318, Gaston County, North Carolina",37071,Gaston,Gaston County,288,0.12,3.329324694321103
37045950102,"Census Tract 9501.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,94,0.04,0.048944174049608914
37071033303,"Census Tract 333.03, Gaston County, North Carolina",37071,Gaston,Gaston County,48,0.02,-0.7711509560182648
37077970101,"Census Tract 9701.01, Granville County, North Carolina",37077,Granville,Granville County,169,0.04,0.048944174049608914
37081010404,"Census Tract 104.04, Guilford County, North Carolina",37081,Guilford,Guilford County,14,0.01,-1.1811985210522016
37081012511,"Census Tract 125.11, Guilford County, North Carolina",37081,Guilford,Guilford County,115,0.03,-0.36110339098432803
37081012703,"Census Tract 127.03, Guilford County, North Carolina",37081,Guilford,Guilford County,72,0.02,-0.7711509560182648
37063001801,"Census Tract 18.01, Durham County, North Carolina",37063,Durham,Durham County,195,0.03,-0.36110339098432803
37067004015,"Census Tract 40.15, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,132,0.04,0.048944174049608914
37069060700,"Census Tract 607, Franklin County, North Carolina",37069,Franklin,Franklin County,53,0.01,-1.1811985210522016
37051002501,"Census Tract 25.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,220,0.04,0.048944174049608914
37051001700,"Census Tract 17, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,364,0.05,0.45899173908354585
37047930300,"Census Tract 9303, Columbus County, North Carolina",37047,Columbus,Columbus County,65,0.03,-0.36110339098432803
37047930800,"Census Tract 9308, Columbus County, North Carolina",37047,Columbus,Columbus County,48,0.02,-0.7711509560182648
37049960401,"Census Tract 9604.01, Craven County, North Carolina",37049,Craven,Craven County,56,0.01,-1.1811985210522016
37051000600,"Census Tract 6, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,150,0.03,-0.36110339098432803
37149920103,"Census Tract 9201.03, Polk County, North Carolina",37149,Polk,Polk County,121,0.05,0.45899173908354585
37151030502,"Census Tract 305.02, Randolph County, North Carolina",37151,Randolph,Randolph County,112,0.03,-0.36110339098432803
37063002007,"Census Tract 20.07, Durham County, North Carolina",37063,Durham,Durham County,101,0.02,-0.7711509560182648
37071030302,"Census Tract 303.02, Gaston County, North Carolina",37071,Gaston,Gaston County,59,0.03,-0.36110339098432803
37035011501,"Census Tract 115.01, Catawba County, North Carolina",37035,Catawba,Catawba County,160,0.04,0.048944174049608914
37037020106,"Census Tract 201.06, Chatham County, North Carolina",37037,Chatham,Chatham County,80,0.02,-0.7711509560182648
37039930100,"Census Tract 9301, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,205,0.06,0.8690393041174824
37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,88,0.02,-0.7711509560182648
37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,75,0.05,0.45899173908354585
37071032301,"Census Tract 323.01, Gaston County, North Carolina",37071,Gaston,Gaston County,72,0.04,0.048944174049608914
37157040102,"Census Tract 401.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,65,0.03,-0.36110339098432803
37063002024,"Census Tract 20.24, Durham County, North Carolina",37063,Durham,Durham County,157,0.03,-0.36110339098432803
37067001601,"Census Tract 16.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,81,0.03,-0.36110339098432803
37067002809,"Census Tract 28.09, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,81,0.04,0.048944174049608914
37067003201,"Census Tract 32.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,121,0.03,-0.36110339098432803
37067003905,"Census Tract 39.05, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,116,0.04,0.048944174049608914
37157041100,"Census Tract 411, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,137,0.02,-0.7711509560182648
37159051302,"Census Tract 513.02, Rowan County, North Carolina",37159,Rowan,Rowan County,191,0.05,0.45899173908354585
37059080200,"Census Tract 802, Davie County, North Carolina",37059,Davie,Davie County,52,0.01,-1.1811985210522016
37061090701,"Census Tract 907.01, Duplin County, North Carolina",37061,Duplin,Duplin County,215,0.07,1.2790868691514197
37023021301,"Census Tract 213.01, Burke County, North Carolina",37023,Burke,Burke County,247,0.05,0.45899173908354585
37025041000,"Census Tract 410, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,239,0.05,0.45899173908354585
37063001601,"Census Tract 16.01, Durham County, North Carolina",37063,Durham,Durham County,156,0.03,-0.36110339098432803
37071032507,"Census Tract 325.07, Gaston County, North Carolina",37071,Gaston,Gaston County,97,0.03,-0.36110339098432803
37001020601,"Census Tract 206.01, Alamance County, North Carolina",37001,Alamance,Alamance County,23,0.01,-1.1811985210522016
37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001,Alamance,Alamance County,205,0.04,0.048944174049608914
37001021801,"Census Tract 218.01, Alamance County, North Carolina",37001,Alamance,Alamance County,38,0.01,-1.1811985210522016
37023021100,"Census Tract 211, Burke County, North Carolina",37023,Burke,Burke County,438,0.08,1.6891344341853562
37063001707,"Census Tract 17.07, Durham County, North Carolina",37063,Durham,Durham County,220,0.04,0.048944174049608914
37003040600,"Census Tract 406, Alexander County, North Carolina",37003,Alexander,Alexander County,166,0.03,-0.36110339098432803
37145920300,"Census Tract 9203, Person County, North Carolina",37145,Person,Person County,405,0.09,2.099181999219293
37147000601,"Census Tract 6.01, Pitt County, North Carolina",37147,Pitt,Pitt County,319,0.05,0.45899173908354585
37147001301,"Census Tract 13.01, Pitt County, North Carolina",37147,Pitt,Pitt County,131,0.04,0.048944174049608914
37023020500,"Census Tract 205, Burke County, North Carolina",37023,Burke,Burke County,96,0.04,0.048944174049608914
37019020601,"Census Tract 206.01, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,115,0.03,-0.36110339098432803
37021002204,"Census Tract 22.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0,0,-1.5912460860861384
37025041503,"Census Tract 415.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,85,0.03,-0.36110339098432803
37025042401,"Census Tract 424.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,49,0.02,-0.7711509560182648
37009970400,"Census Tract 9704, Ashe County, North Carolina",37009,Ashe,Ashe County,157,0.04,0.048944174049608914
37071031301,"Census Tract 313.01, Gaston County, North Carolina",37071,Gaston,Gaston County,118,0.04,0.048944174049608914
37151031305,"Census Tract 313.05, Randolph County, North Carolina",37151,Randolph,Randolph County,106,0.03,-0.36110339098432803
37153971000,"Census Tract 9710, Richmond County, North Carolina",37153,Richmond,Richmond County,248,0.07,1.2790868691514197
37155960201,"Census Tract 9602.01, Robeson County, North Carolina",37155,Robeson,Robeson County,234,0.05,0.45899173908354585
37155960600,"Census Tract 9606, Robeson County, North Carolina",37155,Robeson,Robeson County,263,0.05,0.45899173908354585
37011930200,"Census Tract 9302, Avery County, North Carolina",37011,Avery,Avery County,14,0.01,-1.1811985210522016
37035011300,"Census Tract 113, Catawba County, North Carolina",37035,Catawba,Catawba County,320,0.06,0.8690393041174824
37037020401,"Census Tract 204.01, Chatham County, North Carolina",37037,Chatham,Chatham County,212,0.05,0.45899173908354585
37019020508,"Census Tract 205.08, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,236,0.08,1.6891344341853562
37015960100,"Census Tract 9601, Bertie County, North Carolina",37015,Bertie,Bertie County,293,0.06,0.8690393041174824
37159051801,"Census Tract 518.01, Rowan County, North Carolina",37159,Rowan,Rowan County,148,0.04,0.048944174049608914
37161961101,"Census Tract 9611.01, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,101,0.02,-0.7711509560182648
37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,23,0.01,-1.1811985210522016
37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,137,0.02,-0.7711509560182648
37151030503,"Census Tract 305.03, Randolph County, North Carolina",37151,Randolph,Randolph County,84,0.02,-0.7711509560182648
37031970901,"Census Tract 9709.01, Carteret County, North Carolina",37031,Carteret,Carteret County,119,0.12,3.329324694321103
37185950300,"Census Tract 9503, Warren County, North Carolina",37185,Warren,Warren County,210,0.06,0.8690393041174824
37113970100,"Census Tract 9701, Macon County, North Carolina",37113,Macon,Macon County,29,0.01,-1.1811985210522016
37127010700,"Census Tract 107, Nash County, North Carolina",37127,Nash,Nash County,50,0.02,-0.7711509560182648
37129011902,"Census Tract 119.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,242,0.05,0.45899173908354585
37129012101,"Census Tract 121.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,183,0.02,-0.7711509560182648
37129012203,"Census Tract 122.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,50,0.02,-0.7711509560182648
37023020802,"Census Tract 208.02, Burke County, North Carolina",37023,Burke,Burke County,147,0.05,0.45899173908354585
37097061401,"Census Tract 614.01, Iredell County, North Carolina",37097,Iredell,Iredell County,72,0.02,-0.7711509560182648
37097061503,"Census Tract 615.03, Iredell County, North Carolina",37097,Iredell,Iredell County,43,0.02,-0.7711509560182648
37101040800,"Census Tract 408, Johnston County, North Carolina",37101,Johnston,Johnston County,99,0.03,-0.36110339098432803
37171930802,"Census Tract 9308.02, Surry County, North Carolina",37171,Surry,Surry County,66,0.02,-0.7711509560182648
37049960200,"Census Tract 9602, Craven County, North Carolina",37049,Craven,Craven County,359,0.05,0.45899173908354585
37117970600,"Census Tract 9706, Martin County, North Carolina",37117,Martin,Martin County,97,0.04,0.048944174049608914
37119002800,"Census Tract 28, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,54,0.02,-0.7711509560182648
37119003102,"Census Tract 31.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,101,0.03,-0.36110339098432803
37119003808,"Census Tract 38.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,214,0.05,0.45899173908354585
37119005515,"Census Tract 55.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,14,0.01,-1.1811985210522016
37049961100,"Census Tract 9611, Craven County, North Carolina",37049,Craven,Craven County,293,0.05,0.45899173908354585
37113970501,"Census Tract 9705.01, Macon County, North Carolina",37113,Macon,Macon County,11,0.01,-1.1811985210522016
37141920204,"Census Tract 9202.04, Pender County, North Carolina",37141,Pender,Pender County,36,0.02,-0.7711509560182648
37175960100,"Census Tract 9601, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,103,0.03,-0.36110339098432803
37191000902,"Census Tract 9.02, Wayne County, North Carolina",37191,Wayne,Wayne County,111,0.03,-0.36110339098432803
37153971100,"Census Tract 9711, Richmond County, North Carolina",37153,Richmond,Richmond County,209,0.06,0.8690393041174824
37051001601,"Census Tract 16.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,280,0.05,0.45899173908354585
37051002504,"Census Tract 25.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,249,0.05,0.45899173908354585
37133000302,"Census Tract 3.02, Onslow County, North Carolina",37133,Onslow,Onslow County,452,0.06,0.8690393041174824
37157040700,"Census Tract 407, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,97,0.03,-0.36110339098432803
37023021202,"Census Tract 212.02, Burke County, North Carolina",37023,Burke,Burke County,207,0.06,0.8690393041174824
37067002806,"Census Tract 28.06, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,87,0.03,-0.36110339098432803
37067003307,"Census Tract 33.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,41,0.01,-1.1811985210522016
37067004104,"Census Tract 41.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,117,0.04,0.048944174049608914
37071030205,"Census Tract 302.05, Gaston County, North Carolina",37071,Gaston,Gaston County,58,0.02,-0.7711509560182648
37057061901,"Census Tract 619.01, Davidson County, North Carolina",37057,Davidson,Davidson County,265,0.06,0.8690393041174824
37061090501,"Census Tract 905.01, Duplin County, North Carolina",37061,Duplin,Duplin County,250,0.05,0.45899173908354585
37063001604,"Census Tract 16.04, Durham County, North Carolina",37063,Durham,Durham County,72,0.01,-1.1811985210522016
37063001711,"Census Tract 17.11, Durham County, North Carolina",37063,Durham,Durham County,122,0.03,-0.36110339098432803
37063002013,"Census Tract 20.13, Durham County, North Carolina",37063,Durham,Durham County,131,0.03,-0.36110339098432803
37145920100,"Census Tract 9201, Person County, North Carolina",37145,Person,Person County,288,0.05,0.45899173908354585
37147000800,"Census Tract 8, Pitt County, North Carolina",37147,Pitt,Pitt County,199,0.08,1.6891344341853562
37147001800,"Census Tract 18, Pitt County, North Carolina",37147,Pitt,Pitt County,247,0.05,0.45899173908354585
37151030301,"Census Tract 303.01, Randolph County, North Carolina",37151,Randolph,Randolph County,213,0.04,0.048944174049608914
37001021500,"Census Tract 215, Alamance County, North Carolina",37001,Alamance,Alamance County,142,0.04,0.048944174049608914
37169070200,"Census Tract 702, Stokes County, North Carolina",37169,Stokes,Stokes County,139,0.05,0.45899173908354585
37155960503,"Census Tract 9605.03, Robeson County, North Carolina",37155,Robeson,Robeson County,66,0.04,0.048944174049608914
37065020300,"Census Tract 203, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,248,0.06,0.8690393041174824
37067001700,"Census Tract 17, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,179,0.04,0.048944174049608914
37071031101,"Census Tract 311.01, Gaston County, North Carolina",37071,Gaston,Gaston County,108,0.05,0.45899173908354585
37071032000,"Census Tract 320, Gaston County, North Carolina",37071,Gaston,Gaston County,200,0.09,2.099181999219293
37101040500,"Census Tract 405, Johnston County, North Carolina",37101,Johnston,Johnston County,426,0.08,1.6891344341853562
37041930200,"Census Tract 9302, Chowan County, North Carolina",37041,Chowan,Chowan County,192,0.04,0.048944174049608914
37071032402,"Census Tract 324.02, Gaston County, North Carolina",37071,Gaston,Gaston County,78,0.02,-0.7711509560182648
37071033306,"Census Tract 333.06, Gaston County, North Carolina",37071,Gaston,Gaston County,58,0.04,0.048944174049608914
37081010500,"Census Tract 105, Guilford County, North Carolina",37081,Guilford,Guilford County,29,0.01,-1.1811985210522016
37081011200,"Census Tract 112, Guilford County, North Carolina",37081,Guilford,Guilford County,727,0.16,4.969514954456851
37051003800,"Census Tract 38, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,169,0.07,1.2790868691514197
37055970400,"Census Tract 9704, Dare County, North Carolina",37055,Dare,Dare County,47,0.02,-0.7711509560182648
37057060900,"Census Tract 609, Davidson County, North Carolina",37057,Davidson,Davidson County,196,0.05,0.45899173908354585
37119003600,"Census Tract 36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,195,0.06,0.8690393041174824
37119004700,"Census Tract 47, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,95,0.06,0.8690393041174824
37119006204,"Census Tract 62.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,183,0.03,-0.36110339098432803
37119006215,"Census Tract 62.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,111,0.03,-0.36110339098432803
37163970302,"Census Tract 9703.02, Sampson County, North Carolina",37163,Sampson,Sampson County,240,0.06,0.8690393041174824
37061090502,"Census Tract 905.02, Duplin County, North Carolina",37061,Duplin,Duplin County,168,0.05,0.45899173908354585
37155961801,"Census Tract 9618.01, Robeson County, North Carolina",37155,Robeson,Robeson County,319,0.07,1.2790868691514197
