tract_geoid,tract_name,county_geoid,county_name,county_full_name,depend_ratio,depend_score
37003040100,"Census Tract 401, Alexander County, North Carolina",37003,Alexander,Alexander County,0.35,-0.4214126619147754
37195000400,"Census Tract 4, Wilson County, North Carolina",37195,Wilson,Wilson County,0.37,-0.251438242050216
37151031400,"Census Tract 314, Randolph County, North Carolina",37151,Randolph,Randolph County,0.57,1.4483059565953762
37085071204,"Census Tract 712.04, Harnett County, North Carolina",37085,Harnett,Harnett County,0.45,0.4284594374080211
37085071302,"Census Tract 713.02, Harnett County, North Carolina",37085,Harnett,Harnett County,0.64,2.043216426121334
37087920600,"Census Tract 9206, Haywood County, North Carolina",37087,Haywood,Haywood County,0.38,-0.16645103211793627
37119005912,"Census Tract 59.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.32,-0.676374291711614
37119006006,"Census Tract 60.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.4,0.0035233877466231164
37159050201,"Census Tract 502.01, Rowan County, North Carolina",37159,Rowan,Rowan County,0.51,0.9383826970016989
37151030504,"Census Tract 305.04, Randolph County, North Carolina",37151,Randolph,Randolph County,0.35,-0.4214126619147754
37081016006,"Census Tract 160.06, Guilford County, North Carolina",37081,Guilford,Guilford County,0.38,-0.16645103211793627
37081016008,"Census Tract 160.08, Guilford County, North Carolina",37081,Guilford,Guilford County,0.44,0.34347222747574147
37167931000,"Census Tract 9310, Stanly County, North Carolina",37167,Stanly,Stanly County,0.33,-0.5913870817793343
37167931202,"Census Tract 9312.02, Stanly County, North Carolina",37167,Stanly,Stanly County,0.47,0.59843385727258
37017950400,"Census Tract 9504, Bladen County, North Carolina",37017,Bladen,Bladen County,0.36,-0.3364254519824957
37019020101,"Census Tract 201.01, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.25,-1.2712847612375715
37019020103,"Census Tract 201.03, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.4,0.0035233877466231164
37001020100,"Census Tract 201, Alamance County, North Carolina",37001,Alamance,Alamance County,0.33,-0.5913870817793343
37063001502,"Census Tract 15.02, Durham County, North Carolina",37063,Durham,Durham County,0.22,-1.5262463910344102
37063001603,"Census Tract 16.03, Durham County, North Carolina",37063,Durham,Durham County,0.36,-0.3364254519824957
37155960101,"Census Tract 9601.01, Robeson County, North Carolina",37155,Robeson,Robeson County,0.53,1.1083571168662583
37007920100,"Census Tract 9201, Anson County, North Carolina",37007,Anson,Anson County,0.32,-0.676374291711614
37081016102,"Census Tract 161.02, Guilford County, North Carolina",37081,Guilford,Guilford County,0.4,0.0035233877466231164
37081016203,"Census Tract 162.03, Guilford County, North Carolina",37081,Guilford,Guilford County,0.48,0.6834210672048597
37081016408,"Census Tract 164.08, Guilford County, North Carolina",37081,Guilford,Guilford County,0.44,0.34347222747574147
37081016410,"Census Tract 164.10, Guilford County, North Carolina",37081,Guilford,Guilford County,0.45,0.4284594374080211
37159051902,"Census Tract 519.02, Rowan County, North Carolina",37159,Rowan,Rowan County,0.36,-0.3364254519824957
37001021701,"Census Tract 217.01, Alamance County, North Carolina",37001,Alamance,Alamance County,0.41,0.08851059767890235
37001021803,"Census Tract 218.03, Alamance County, North Carolina",37001,Alamance,Alamance County,0.33,-0.5913870817793343
37081016505,"Census Tract 165.05, Guilford County, North Carolina",37081,Guilford,Guilford County,0.36,-0.3364254519824957
37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001,Alamance,Alamance County,0.41,0.08851059767890235
37147001500,"Census Tract 15, Pitt County, North Carolina",37147,Pitt,Pitt County,0.64,2.043216426121334
37007920400,"Census Tract 9204, Anson County, North Carolina",37007,Anson,Anson County,0.64,2.043216426121334
37171930201,"Census Tract 9302.01, Surry County, North Carolina",37171,Surry,Surry County,0.42,0.17349780761118205
37171930501,"Census Tract 9305.01, Surry County, North Carolina",37171,Surry,Surry County,0.37,-0.251438242050216
37171930700,"Census Tract 9307, Surry County, North Carolina",37171,Surry,Surry County,0.32,-0.676374291711614
37189920602,"Census Tract 9206.02, Watauga County, North Carolina",37189,Watauga,Watauga County,0.2,-1.6962208108989694
37135011102,"Census Tract 111.02, Orange County, North Carolina",37135,Orange,Orange County,0.46,0.5134466473403009
37135011204,"Census Tract 112.04, Orange County, North Carolina",37135,Orange,Orange County,0.5,0.8533954870694191
37135011700,"Census Tract 117, Orange County, North Carolina",37135,Orange,Orange County,0.08,-2.7160673300863247
37197050102,"Census Tract 501.02, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,0.36,-0.3364254519824957
37135012201,"Census Tract 122.01, Orange County, North Carolina",37135,Orange,Orange County,0.43,0.25848501754346176
37107011002,"Census Tract 110.02, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.5,0.8533954870694191
37085070802,"Census Tract 708.02, Harnett County, North Carolina",37085,Harnett,Harnett County,0.11,-2.4611057002894863
37085071202,"Census Tract 712.02, Harnett County, North Carolina",37085,Harnett,Harnett County,0.58,1.533293166527656
37119006103,"Census Tract 61.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.41,0.08851059767890235
37119006105,"Census Tract 61.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.44,0.34347222747574147
37119006108,"Census Tract 61.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.48,0.6834210672048597
37119006213,"Census Tract 62.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.48,0.6834210672048597
37163970700,"Census Tract 9707, Sampson County, North Carolina",37163,Sampson,Sampson County,0.5,0.8533954870694191
37005950200,"Census Tract 9502, Alleghany County, North Carolina",37005,Alleghany,Alleghany County,0.52,1.0233699069339786
37153970600,"Census Tract 9706, Richmond County, North Carolina",37153,Richmond,Richmond County,0.45,0.4284594374080211
37153970800,"Census Tract 9708, Richmond County, North Carolina",37153,Richmond,Richmond County,0.37,-0.251438242050216
37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.43,0.25848501754346176
37179020307,"Census Tract 203.07, Union County, North Carolina",37179,Union,Union County,0.51,0.9383826970016989
37159050903,"Census Tract 509.03, Rowan County, North Carolina",37159,Rowan,Rowan County,0.39,-0.08146382218565658
37159051001,"Census Tract 510.01, Rowan County, North Carolina",37159,Rowan,Rowan County,0.37,-0.251438242050216
37023020100,"Census Tract 201, Burke County, North Carolina",37023,Burke,Burke County,0.42,0.17349780761118205
37023020301,"Census Tract 203.01, Burke County, North Carolina",37023,Burke,Burke County,0.35,-0.4214126619147754
37019020405,"Census Tract 204.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.36,-0.3364254519824957
37019020506,"Census Tract 205.06, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.42,0.17349780761118205
37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.32,-0.676374291711614
37021000200,"Census Tract 2, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.33,-0.5913870817793343
37021000500,"Census Tract 5, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.4,0.0035233877466231164
37021000700,"Census Tract 7, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.25,-1.2712847612375715
37023020900,"Census Tract 209, Burke County, North Carolina",37023,Burke,Burke County,0.45,0.4284594374080211
37019020202,"Census Tract 202.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.38,-0.16645103211793627
37019020307,"Census Tract 203.07, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.48,0.6834210672048597
37023021000,"Census Tract 210, Burke County, North Carolina",37023,Burke,Burke County,0.28,-1.0163231314407324
37063001705,"Census Tract 17.05, Durham County, North Carolina",37063,Durham,Durham County,0.44,0.34347222747574147
37063001706,"Census Tract 17.06, Durham County, North Carolina",37063,Durham,Durham County,0.26,-1.1862975513052918
37107011200,"Census Tract 112, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.49,0.7684082771371394
37011930302,"Census Tract 9303.02, Avery County, North Carolina",37011,Avery,Avery County,0.42,0.17349780761118205
37153970300,"Census Tract 9703, Richmond County, North Carolina",37153,Richmond,Richmond County,0.27,-1.101310341373012
37153970400,"Census Tract 9704, Richmond County, North Carolina",37153,Richmond,Richmond County,0.45,0.4284594374080211
37019020310,"Census Tract 203.10, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,0.24,-1.3562719711698512
37021002702,"Census Tract 27.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.33,-0.5913870817793343
37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,0.51,0.9383826970016989
37151031505,"Census Tract 315.05, Randolph County, North Carolina",37151,Randolph,Randolph County,0.45,0.4284594374080211
37151031601,"Census Tract 316.01, Randolph County, North Carolina",37151,Randolph,Randolph County,0.42,0.17349780761118205
37153970100,"Census Tract 9701, Richmond County, North Carolina",37153,Richmond,Richmond County,0.37,-0.251438242050216
37155962001,"Census Tract 9620.01, Robeson County, North Carolina",37155,Robeson,Robeson County,0.46,0.5134466473403009
37105030503,"Census Tract 305.03, Lee County, North Carolina",37105,Lee,Lee County,0.56,1.3633187466630974
37131920200,"Census Tract 9202, Northampton County, North Carolina",37131,Northampton,Northampton County,0.33,-0.5913870817793343
37085070700,"Census Tract 707, Harnett County, North Carolina",37085,Harnett,Harnett County,0.28,-1.0163231314407324
37119005706,"Census Tract 57.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.44,0.34347222747574147
37083930800,"Census Tract 9308, Halifax County, North Carolina",37083,Halifax,Halifax County,0.38,-0.16645103211793627
37133000102,"Census Tract 1.02, Onslow County, North Carolina",37133,Onslow,Onslow County,0.41,0.08851059767890235
37133000202,"Census Tract 2.02, Onslow County, North Carolina",37133,Onslow,Onslow County,0.53,1.1083571168662583
37119005716,"Census Tract 57.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.39,-0.08146382218565658
37161960900,"Census Tract 9609, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,0.63,1.9582292161890542
37109070902,"Census Tract 709.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,0.38,-0.16645103211793627
37119003204,"Census Tract 32.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.23,-1.4412591811021305
37119003400,"Census Tract 34, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.35,-0.4214126619147754
37119003700,"Census Tract 37, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.28,-1.0163231314407324
37119001920,"Census Tract 19.20, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.54,1.193344326798538
37163970301,"Census Tract 9703.01, Sampson County, North Carolina",37163,Sampson,Sampson County,0.53,1.1083571168662583
37191001302,"Census Tract 13.02, Wayne County, North Carolina",37191,Wayne,Wayne County,0.4,0.0035233877466231164
37191002000,"Census Tract 20, Wayne County, North Carolina",37191,Wayne,Wayne County,0.41,0.08851059767890235
37049961303,"Census Tract 9613.03, Craven County, North Carolina",37049,Craven,Craven County,0.34,-0.5063998718470546
37051001000,"Census Tract 10, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.26,-1.1862975513052918
37119002003,"Census Tract 20.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.43,0.25848501754346176
37119002400,"Census Tract 24, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.22,-1.5262463910344102
37119002701,"Census Tract 27.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.37,-0.251438242050216
37119002905,"Census Tract 29.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.63,1.9582292161890542
37027030900,"Census Tract 309, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,0.29,-0.9313359215084531
37051001200,"Census Tract 12, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.44,0.34347222747574147
37057060304,"Census Tract 603.04, Davidson County, North Carolina",37057,Davidson,Davidson County,0.43,0.25848501754346176
37161960400,"Census Tract 9604, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,0.43,0.25848501754346176
37085070100,"Census Tract 701, Harnett County, North Carolina",37085,Harnett,Harnett County,0.44,0.34347222747574147
37085070200,"Census Tract 702, Harnett County, North Carolina",37085,Harnett,Harnett County,0.35,-0.4214126619147754
37027031300,"Census Tract 313, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,0.4,0.0035233877466231164
37033930600,"Census Tract 9306, Caswell County, North Carolina",37033,Caswell,Caswell County,0.42,0.17349780761118205
37035010301,"Census Tract 103.01, Catawba County, North Carolina",37035,Catawba,Catawba County,0.46,0.5134466473403009
37035010304,"Census Tract 103.04, Catawba County, North Carolina",37035,Catawba,Catawba County,0.5,0.8533954870694191
37035010900,"Census Tract 109, Catawba County, North Carolina",37035,Catawba,Catawba County,0.33,-0.5913870817793343
37035011102,"Census Tract 111.02, Catawba County, North Carolina",37035,Catawba,Catawba County,0.4,0.0035233877466231164
37119005816,"Census Tract 58.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.41,0.08851059767890235
37119005823,"Census Tract 58.23, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.53,1.1083571168662583
37183980100,"Census Tract 9801, Wake County, North Carolina",37183,Wake,Wake County,0,-3.395965009544562
37185950103,"Census Tract 9501.03, Warren County, North Carolina",37185,Warren,Warren County,0.45,0.4284594374080211
37155960102,"Census Tract 9601.02, Robeson County, North Carolina",37155,Robeson,Robeson County,0.42,0.17349780761118205
37155960202,"Census Tract 9602.02, Robeson County, North Carolina",37155,Robeson,Robeson County,0.49,0.7684082771371394
37155960300,"Census Tract 9603, Robeson County, North Carolina",37155,Robeson,Robeson County,0.53,1.1083571168662583
37119005833,"Census Tract 58.33, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.4,0.0035233877466231164
37119005836,"Census Tract 58.36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.35,-0.4214126619147754
37119005838,"Census Tract 58.38, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.42,0.17349780761118205
37037020500,"Census Tract 205, Chatham County, North Carolina",37037,Chatham,Chatham County,0.5,0.8533954870694191
37063001807,"Census Tract 18.07, Durham County, North Carolina",37063,Durham,Durham County,0.42,0.17349780761118205
37107011300,"Census Tract 113, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.45,0.4284594374080211
37109070202,"Census Tract 702.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,0.39,-0.08146382218565658
37179020601,"Census Tract 206.01, Union County, North Carolina",37179,Union,Union County,0.51,0.9383826970016989
37179020702,"Census Tract 207.02, Union County, North Carolina",37179,Union,Union County,0.51,0.9383826970016989
37129012103,"Census Tract 121.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0.44,0.34347222747574147
37067004010,"Census Tract 40.10, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.4,0.0035233877466231164
37067004007,"Census Tract 40.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.49,0.7684082771371394
37161960600,"Census Tract 9606, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,0.34,-0.5063998718470546
37183053521,"Census Tract 535.21, Wake County, North Carolina",37183,Wake,Wake County,0.39,-0.08146382218565658
37183053523,"Census Tract 535.23, Wake County, North Carolina",37183,Wake,Wake County,0.37,-0.251438242050216
37183053605,"Census Tract 536.05, Wake County, North Carolina",37183,Wake,Wake County,0.36,-0.3364254519824957
37183053608,"Census Tract 536.08, Wake County, North Carolina",37183,Wake,Wake County,0.53,1.1083571168662583
37183053610,"Census Tract 536.10, Wake County, North Carolina",37183,Wake,Wake County,0.25,-1.2712847612375715
37067004013,"Census Tract 40.13, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.63,1.9582292161890542
37069060200,"Census Tract 602, Franklin County, North Carolina",37069,Franklin,Franklin County,0.38,-0.16645103211793627
37069060401,"Census Tract 604.01, Franklin County, North Carolina",37069,Franklin,Franklin County,0.41,0.08851059767890235
37141920202,"Census Tract 9202.02, Pender County, North Carolina",37141,Pender,Pender County,0.43,0.25848501754346176
37077970602,"Census Tract 9706.02, Granville County, North Carolina",37077,Granville,Granville County,0.4,0.0035233877466231164
37031970102,"Census Tract 9701.02, Carteret County, North Carolina",37031,Carteret,Carteret County,0.41,0.08851059767890235
37031970200,"Census Tract 9702, Carteret County, North Carolina",37031,Carteret,Carteret County,0.34,-0.5063998718470546
37031970501,"Census Tract 9705.01, Carteret County, North Carolina",37031,Carteret,Carteret County,0.41,0.08851059767890235
37031970702,"Census Tract 9707.02, Carteret County, North Carolina",37031,Carteret,Carteret County,0.38,-0.16645103211793627
37035011504,"Census Tract 115.04, Catawba County, North Carolina",37035,Catawba,Catawba County,0.36,-0.3364254519824957
37035011602,"Census Tract 116.02, Catawba County, North Carolina",37035,Catawba,Catawba County,0.52,1.0233699069339786
37035011801,"Census Tract 118.01, Catawba County, North Carolina",37035,Catawba,Catawba County,0.38,-0.16645103211793627
37037020104,"Census Tract 201.04, Chatham County, North Carolina",37037,Chatham,Chatham County,0.54,1.193344326798538
37049960402,"Census Tract 9604.02, Craven County, North Carolina",37049,Craven,Craven County,0.49,0.7684082771371394
37067000802,"Census Tract 8.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.36,-0.3364254519824957
37155960702,"Census Tract 9607.02, Robeson County, North Carolina",37155,Robeson,Robeson County,0.51,0.9383826970016989
37155961100,"Census Tract 9611, Robeson County, North Carolina",37155,Robeson,Robeson County,0.54,1.193344326798538
37063001809,"Census Tract 18.09, Durham County, North Carolina",37063,Durham,Durham County,0.41,0.08851059767890235
37063002019,"Census Tract 20.19, Durham County, North Carolina",37063,Durham,Durham County,0.23,-1.4412591811021305
37083931100,"Census Tract 9311, Halifax County, North Carolina",37083,Halifax,Halifax County,0.3,-0.8463487115761734
37155961302,"Census Tract 9613.02, Robeson County, North Carolina",37155,Robeson,Robeson County,0.69,2.4681524757827313
37155961802,"Census Tract 9618.02, Robeson County, North Carolina",37155,Robeson,Robeson County,0.36,-0.3364254519824957
37071031302,"Census Tract 313.02, Gaston County, North Carolina",37071,Gaston,Gaston County,0.36,-0.3364254519824957
37129012104,"Census Tract 121.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0.44,0.34347222747574147
37129012201,"Census Tract 122.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0.23,-1.4412591811021305
37129012202,"Census Tract 122.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0.35,-0.4214126619147754
37163970500,"Census Tract 9705, Sampson County, North Carolina",37163,Sampson,Sampson County,0.52,1.0233699069339786
37183053803,"Census Tract 538.03, Wake County, North Carolina",37183,Wake,Wake County,0.52,1.0233699069339786
37183053806,"Census Tract 538.06, Wake County, North Carolina",37183,Wake,Wake County,0.4,0.0035233877466231164
37183053807,"Census Tract 538.07, Wake County, North Carolina",37183,Wake,Wake County,0.42,0.17349780761118205
37183053808,"Census Tract 538.08, Wake County, North Carolina",37183,Wake,Wake County,0.48,0.6834210672048597
37071031402,"Census Tract 314.02, Gaston County, North Carolina",37071,Gaston,Gaston County,0.39,-0.08146382218565658
37071031600,"Census Tract 316, Gaston County, North Carolina",37071,Gaston,Gaston County,0.41,0.08851059767890235
37069060501,"Census Tract 605.01, Franklin County, North Carolina",37069,Franklin,Franklin County,0.4,0.0035233877466231164
37069060802,"Census Tract 608.02, Franklin County, North Carolina",37069,Franklin,Franklin County,0.32,-0.676374291711614
37071030501,"Census Tract 305.01, Gaston County, North Carolina",37071,Gaston,Gaston County,0.49,0.7684082771371394
37071030601,"Census Tract 306.01, Gaston County, North Carolina",37071,Gaston,Gaston County,0.45,0.4284594374080211
37105030602,"Census Tract 306.02, Lee County, North Carolina",37105,Lee,Lee County,0.45,0.4284594374080211
37107010100,"Census Tract 101, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.35,-0.4214126619147754
37129980100,"Census Tract 9801, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0,-3.395965009544562
37131920100,"Census Tract 9201, Northampton County, North Carolina",37131,Northampton,Northampton County,0.42,0.17349780761118205
37067001100,"Census Tract 11, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.16,-2.036169650628088
37067001300,"Census Tract 13, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.09,-2.6310801201540457
37067002002,"Census Tract 20.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.55,1.2783315367308177
37067002501,"Census Tract 25.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.51,0.9383826970016989
37183054004,"Census Tract 540.04, Wake County, North Carolina",37183,Wake,Wake County,0.36,-0.3364254519824957
37183054007,"Census Tract 540.07, Wake County, North Carolina",37183,Wake,Wake County,0.39,-0.08146382218565658
37071030801,"Census Tract 308.01, Gaston County, North Carolina",37071,Gaston,Gaston County,0.28,-1.0163231314407324
37071030901,"Census Tract 309.01, Gaston County, North Carolina",37071,Gaston,Gaston County,0.35,-0.4214126619147754
37071031201,"Census Tract 312.01, Gaston County, North Carolina",37071,Gaston,Gaston County,0.32,-0.676374291711614
37071031202,"Census Tract 312.02, Gaston County, North Carolina",37071,Gaston,Gaston County,0.21,-1.6112336009666899
37067002701,"Census Tract 27.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.5,0.8533954870694191
37067002703,"Census Tract 27.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.26,-1.1862975513052918
37067002903,"Census Tract 29.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,0.38,-0.16645103211793627
37191000101,"Census Tract 1.01, Wayne County, North Carolina",37191,Wayne,Wayne County,0.37,-0.251438242050216
37133002100,"Census Tract 21, Onslow County, North Carolina",37133,Onslow,Onslow County,0.44,0.34347222747574147
37135010703,"Census Tract 107.03, Orange County, North Carolina",37135,Orange,Orange County,0.22,-1.5262463910344102
37135010902,"Census Tract 109.02, Orange County, North Carolina",37135,Orange,Orange County,0.47,0.59843385727258
37049960101,"Census Tract 9601.01, Craven County, North Carolina",37049,Craven,Craven County,0.34,-0.5063998718470546
37049960102,"Census Tract 9601.02, Craven County, North Carolina",37049,Craven,Craven County,0.49,0.7684082771371394
37049960500,"Census Tract 9605, Craven County, North Carolina",37049,Craven,Craven County,0.38,-0.16645103211793627
37191000302,"Census Tract 3.02, Wayne County, North Carolina",37191,Wayne,Wayne County,0.38,-0.16645103211793627
37191000304,"Census Tract 3.04, Wayne County, North Carolina",37191,Wayne,Wayne County,0.45,0.4284594374080211
37071031703,"Census Tract 317.03, Gaston County, North Carolina",37071,Gaston,Gaston County,0.44,0.34347222747574147
37045950301,"Census Tract 9503.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,0.4,0.0035233877466231164
37057060500,"Census Tract 605, Davidson County, North Carolina",37057,Davidson,Davidson County,0.37,-0.251438242050216
37057061201,"Census Tract 612.01, Davidson County, North Carolina",37057,Davidson,Davidson County,0.38,-0.16645103211793627
37057061600,"Census Tract 616, Davidson County, North Carolina",37057,Davidson,Davidson County,0.46,0.5134466473403009
37057061803,"Census Tract 618.03, Davidson County, North Carolina",37057,Davidson,Davidson County,0.36,-0.3364254519824957
37049961301,"Census Tract 9613.01, Craven County, North Carolina",37049,Craven,Craven County,0.41,0.08851059767890235
37039930601,"Census Tract 9306.01, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,0.33,-0.5913870817793343
37089930100,"Census Tract 9301, Henderson County, North Carolina",37089,Henderson,Henderson County,0.39,-0.08146382218565658
37089930401,"Census Tract 9304.01, Henderson County, North Carolina",37089,Henderson,Henderson County,0.53,1.1083571168662583
37119003903,"Census Tract 39.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.93,4.507845514157443
37151031200,"Census Tract 312, Randolph County, North Carolina",37151,Randolph,Randolph County,0.47,0.59843385727258
37171931103,"Census Tract 9311.03, Surry County, North Carolina",37171,Surry,Surry County,0.38,-0.16645103211793627
37173940100,"Census Tract 9401, Swain County, North Carolina",37173,Swain,Swain County,0.45,0.4284594374080211
37081012509,"Census Tract 125.09, Guilford County, North Carolina",37081,Guilford,Guilford County,0.49,0.7684082771371394
37147002001,"Census Tract 20.01, Pitt County, North Carolina",37147,Pitt,Pitt County,0.56,1.3633187466630974
37151030201,"Census Tract 302.01, Randolph County, North Carolina",37151,Randolph,Randolph County,0.34,-0.5063998718470546
37195000900,"Census Tract 9, Wilson County, North Carolina",37195,Wilson,Wilson County,0.45,0.4284594374080211
37099950600,"Census Tract 9506, Jackson County, North Carolina",37099,Jackson,Jackson County,0.13,-2.291131280424927
37101040400,"Census Tract 404, Johnston County, North Carolina",37101,Johnston,Johnston County,0.5,0.8533954870694191
37081012607,"Census Tract 126.07, Guilford County, North Carolina",37081,Guilford,Guilford County,0.41,0.08851059767890235
37195001200,"Census Tract 12, Wilson County, North Carolina",37195,Wilson,Wilson County,0.47,0.59843385727258
37051003001,"Census Tract 30.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,0.48,0.6834210672048597
37057062002,"Census Tract 620.02, Davidson County, North Carolina",37057,Davidson,Davidson County,0.4,0.0035233877466231164
37059080500,"Census Tract 805, Davie County, North Carolina",37059,Davie,Davie County,0.42,0.17349780761118205
37077970200,"Census Tract 9702, Granville County, North Carolina",37077,Granville,Granville County,0.34,-0.5063998718470546
37047930400,"Census Tract 9304, Columbus County, North Carolina",37047,Columbus,Columbus County,0.34,-0.5063998718470546
37047930600,"Census Tract 9306, Columbus County, North Carolina",37047,Columbus,Columbus County,0.35,-0.4214126619147754
37081012609,"Census Tract 126.09, Guilford County, North Carolina",37081,Guilford,Guilford County,0.4,0.0035233877466231164
37081012706,"Census Tract 127.06, Guilford County, North Carolina",37081,Guilford,Guilford County,0.36,-0.3364254519824957
37061090300,"Census Tract 903, Duplin County, North Carolina",37061,Duplin,Duplin County,0.44,0.34347222747574147
37107010300,"Census Tract 103, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.6,1.703267586392215
37107010600,"Census Tract 106, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.42,0.17349780761118205
37107010700,"Census Tract 107, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.18,-1.8661952307635288
37107010800,"Census Tract 108, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,0.45,0.4284594374080211
37081013601,"Census Tract 136.01, Guilford County, North Carolina",37081,Guilford,Guilford County,0.09,-2.6310801201540457
37119004600,"Census Tract 46, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.39,-0.08146382218565658
37119004900,"Census Tract 49, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.47,0.59843385727258
37119005100,"Census Tract 51, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.38,-0.16645103211793627
37119005403,"Census Tract 54.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.46,0.5134466473403009
37119005508,"Census Tract 55.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.44,0.34347222747574147
37119005513,"Census Tract 55.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.38,-0.16645103211793627
37119003013,"Census Tract 30.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,0.37,-0.251438242050216
37123960100,"Census Tract 9601, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,0.51,0.9383826970016989
