tract_geoid,tract_name,county_geoid,county_name,county_full_name,acs_pov_total,acs_pov_rate,acs_pov_score
37081016410,"Census Tract 164.10, Guilford County, North Carolina",37081,Guilford,Guilford County,1029,0.16,-0.017767875268888178
37159051902,"Census Tract 519.02, Rowan County, North Carolina",37159,Rowan,Rowan County,805,0.13,-0.28923297653484914
37001021701,"Census Tract 217.01, Alamance County, North Carolina",37001,Alamance,Alamance County,110,0.03,-1.1941166474213858
37001021803,"Census Tract 218.03, Alamance County, North Carolina",37001,Alamance,Alamance County,220,0.07,-0.8321631790667711
37081016505,"Census Tract 165.05, Guilford County, North Carolina",37081,Guilford,Guilford County,248,0.04,-1.103628280332732
37001022001,"Census Tract 220.01, Alamance County, North Carolina",37001,Alamance,Alamance County,316,0.08,-0.7416748119781175
37147001500,"Census Tract 15, Pitt County, North Carolina",37147,Pitt,Pitt County,584,0.16,-0.017767875268888178
37007920400,"Census Tract 9204, Anson County, North Carolina",37007,Anson,Anson County,1189,0.35,1.7015110994155311
37171930201,"Census Tract 9302.01, Surry County, North Carolina",37171,Surry,Surry County,512,0.17,0.07272049181976556
37171930501,"Census Tract 9305.01, Surry County, North Carolina",37171,Surry,Surry County,357,0.12,-0.3797213436235029
37171930700,"Census Tract 9307, Surry County, North Carolina",37171,Surry,Surry County,657,0.16,-0.017767875268888178
37189920602,"Census Tract 9206.02, Watauga County, North Carolina",37189,Watauga,Watauga County,833,0.34,1.611022732326878
37135011102,"Census Tract 111.02, Orange County, North Carolina",37135,Orange,Orange County,770,0.12,-0.3797213436235029
37135011204,"Census Tract 112.04, Orange County, North Carolina",37135,Orange,Orange County,131,0.04,-1.103628280332732
37135011700,"Census Tract 117, Orange County, North Carolina",37135,Orange,Orange County,1550,0.47,2.787371504479375
37197050102,"Census Tract 501.02, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,525,0.14,-0.1987446094461954
37135012201,"Census Tract 122.01, Orange County, North Carolina",37135,Orange,Orange County,345,0.13,-0.28923297653484914
37107011002,"Census Tract 110.02, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,390,0.1,-0.5606980778008102
37085070802,"Census Tract 708.02, Harnett County, North Carolina",37085,Harnett,Harnett County,783,0.25,0.7966274285289947
37085071202,"Census Tract 712.02, Harnett County, North Carolina",37085,Harnett,Harnett County,861,0.17,0.07272049181976556
37119006103,"Census Tract 61.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,375,0.1,-0.5606980778008102
37119006105,"Census Tract 61.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,88,0.03,-1.1941166474213858
37119006108,"Census Tract 61.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,492,0.1,-0.5606980778008102
37119006213,"Census Tract 62.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,486,0.08,-0.7416748119781175
37163970700,"Census Tract 9707, Sampson County, North Carolina",37163,Sampson,Sampson County,2064,0.28,1.068092529794956
37005950200,"Census Tract 9502, Alleghany County, North Carolina",37005,Alleghany,Alleghany County,1339,0.34,1.611022732326878
37153970600,"Census Tract 9706, Richmond County, North Carolina",37153,Richmond,Richmond County,1076,0.29,1.158580896883609
37153970800,"Census Tract 9708, Richmond County, North Carolina",37153,Richmond,Richmond County,847,0.17,0.07272049181976556
37021003204,"Census Tract 32.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,460,0.08,-0.7416748119781175
37179020307,"Census Tract 203.07, Union County, North Carolina",37179,Union,Union County,398,0.06,-0.9226515461554248
37159050903,"Census Tract 509.03, Rowan County, North Carolina",37159,Rowan,Rowan County,841,0.15,-0.10825624235754192
37159051001,"Census Tract 510.01, Rowan County, North Carolina",37159,Rowan,Rowan County,893,0.12,-0.3797213436235029
37023020100,"Census Tract 201, Burke County, North Carolina",37023,Burke,Burke County,1289,0.28,1.068092529794956
37023020301,"Census Tract 203.01, Burke County, North Carolina",37023,Burke,Burke County,823,0.17,0.07272049181976556
37019020405,"Census Tract 204.05, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,582,0.18,0.16320885890841905
37019020506,"Census Tract 205.06, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,878,0.18,0.16320885890841905
37021002607,"Census Tract 26.07, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,705,0.17,0.07272049181976556
37021000200,"Census Tract 2, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,299,0.2,0.34418559308572655
37021000500,"Census Tract 5, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,184,0.05,-1.0131399132440784
37021000700,"Census Tract 7, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,147,0.11,-0.4702097107121565
37023020900,"Census Tract 209, Burke County, North Carolina",37023,Burke,Burke County,952,0.15,-0.10825624235754192
37019020202,"Census Tract 202.02, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,381,0.05,-1.0131399132440784
37019020307,"Census Tract 203.07, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,7,0.03,-1.1941166474213858
37023021000,"Census Tract 210, Burke County, North Carolina",37023,Burke,Burke County,930,0.18,0.16320885890841905
37063001705,"Census Tract 17.05, Durham County, North Carolina",37063,Durham,Durham County,759,0.15,-0.10825624235754192
37063001706,"Census Tract 17.06, Durham County, North Carolina",37063,Durham,Durham County,675,0.13,-0.28923297653484914
37107011200,"Census Tract 112, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,1515,0.2,0.34418559308572655
37011930302,"Census Tract 9303.02, Avery County, North Carolina",37011,Avery,Avery County,353,0.13,-0.28923297653484914
37153970300,"Census Tract 9703, Richmond County, North Carolina",37153,Richmond,Richmond County,1053,0.26,0.8871157956176485
37153970400,"Census Tract 9704, Richmond County, North Carolina",37153,Richmond,Richmond County,686,0.17,0.07272049181976556
37019020310,"Census Tract 203.10, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,186,0.08,-0.7416748119781175
37021002702,"Census Tract 27.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,233,0.05,-1.0131399132440784
37021002804,"Census Tract 28.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,508,0.1,-0.5606980778008102
37151031505,"Census Tract 315.05, Randolph County, North Carolina",37151,Randolph,Randolph County,336,0.09,-0.6511864448894639
37151031601,"Census Tract 316.01, Randolph County, North Carolina",37151,Randolph,Randolph County,504,0.13,-0.28923297653484914
37153970100,"Census Tract 9701, Richmond County, North Carolina",37153,Richmond,Richmond County,853,0.25,0.7966274285289947
37155962001,"Census Tract 9620.01, Robeson County, North Carolina",37155,Robeson,Robeson County,1386,0.36,1.791999466504185
37105030503,"Census Tract 305.03, Lee County, North Carolina",37105,Lee,Lee County,1388,0.19,0.2536972259970728
37131920200,"Census Tract 9202, Northampton County, North Carolina",37131,Northampton,Northampton County,954,0.25,0.7966274285289947
37085070700,"Census Tract 707, Harnett County, North Carolina",37085,Harnett,Harnett County,903,0.21,0.43467396017438004
37119005706,"Census Tract 57.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,887,0.12,-0.3797213436235029
37083930800,"Census Tract 9308, Halifax County, North Carolina",37083,Halifax,Halifax County,1343,0.25,0.7966274285289947
37133000102,"Census Tract 1.02, Onslow County, North Carolina",37133,Onslow,Onslow County,1217,0.13,-0.28923297653484914
37133000202,"Census Tract 2.02, Onslow County, North Carolina",37133,Onslow,Onslow County,1042,0.1,-0.5606980778008102
37119005716,"Census Tract 57.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,250,0.05,-1.0131399132440784
37161960900,"Census Tract 9609, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,1270,0.22,0.5251623272630338
37109070902,"Census Tract 709.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,929,0.14,-0.1987446094461954
37119003204,"Census Tract 32.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,396,0.11,-0.4702097107121565
37119003400,"Census Tract 34, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,393,0.07,-0.8321631790667711
37119003700,"Census Tract 37, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1508,0.4,2.1539529348588
37119001920,"Census Tract 19.20, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2018,0.38,1.9729762006814924
37163970301,"Census Tract 9703.01, Sampson County, North Carolina",37163,Sampson,Sampson County,1370,0.22,0.5251623272630338
37191001302,"Census Tract 13.02, Wayne County, North Carolina",37191,Wayne,Wayne County,820,0.23,0.6156506943516875
37191002000,"Census Tract 20, Wayne County, North Carolina",37191,Wayne,Wayne County,206,0.21,0.43467396017438004
37049961303,"Census Tract 9613.03, Craven County, North Carolina",37049,Craven,Craven County,471,0.12,-0.3797213436235029
37051001000,"Census Tract 10, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,986,0.39,2.063464567770146
37119002003,"Census Tract 20.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,819,0.14,-0.1987446094461954
37119002400,"Census Tract 24, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,380,0.12,-0.3797213436235029
37119002701,"Census Tract 27.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,133,0.06,-0.9226515461554248
37119002905,"Census Tract 29.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,84,0.03,-1.1941166474213858
37027030900,"Census Tract 309, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,708,0.16,-0.017767875268888178
37051001200,"Census Tract 12, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2008,0.39,2.063464567770146
37057060304,"Census Tract 603.04, Davidson County, North Carolina",37057,Davidson,Davidson County,649,0.17,0.07272049181976556
37161960400,"Census Tract 9604, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,416,0.11,-0.4702097107121565
37085070100,"Census Tract 701, Harnett County, North Carolina",37085,Harnett,Harnett County,1238,0.28,1.068092529794956
37085070200,"Census Tract 702, Harnett County, North Carolina",37085,Harnett,Harnett County,1054,0.34,1.611022732326878
37027031300,"Census Tract 313, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,890,0.1,-0.5606980778008102
37033930600,"Census Tract 9306, Caswell County, North Carolina",37033,Caswell,Caswell County,1096,0.22,0.5251623272630338
37035010301,"Census Tract 103.01, Catawba County, North Carolina",37035,Catawba,Catawba County,546,0.11,-0.4702097107121565
37035010304,"Census Tract 103.04, Catawba County, North Carolina",37035,Catawba,Catawba County,738,0.18,0.16320885890841905
37035010900,"Census Tract 109, Catawba County, North Carolina",37035,Catawba,Catawba County,980,0.3,1.249069263972263
37035011102,"Census Tract 111.02, Catawba County, North Carolina",37035,Catawba,Catawba County,944,0.12,-0.3797213436235029
37119005816,"Census Tract 58.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,139,0.03,-1.1941166474213858
37119005823,"Census Tract 58.23, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,347,0.04,-1.103628280332732
37183980100,"Census Tract 9801, Wake County, North Carolina",37183,Wake,Wake County,0,0,-1.4655817486873468
37185950103,"Census Tract 9501.03, Warren County, North Carolina",37185,Warren,Warren County,539,0.21,0.43467396017438004
37155960102,"Census Tract 9601.02, Robeson County, North Carolina",37155,Robeson,Robeson County,875,0.17,0.07272049181976556
37155960202,"Census Tract 9602.02, Robeson County, North Carolina",37155,Robeson,Robeson County,1568,0.36,1.791999466504185
37155960300,"Census Tract 9603, Robeson County, North Carolina",37155,Robeson,Robeson County,2651,0.4,2.1539529348588
37119005833,"Census Tract 58.33, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,119,0.02,-1.2846050145100396
37119005836,"Census Tract 58.36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,429,0.12,-0.3797213436235029
37119005838,"Census Tract 58.38, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,372,0.04,-1.103628280332732
37037020500,"Census Tract 205, Chatham County, North Carolina",37037,Chatham,Chatham County,776,0.22,0.5251623272630338
37063001807,"Census Tract 18.07, Durham County, North Carolina",37063,Durham,Durham County,1142,0.12,-0.3797213436235029
37107011300,"Census Tract 113, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,1173,0.25,0.7966274285289947
37109070202,"Census Tract 702.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,387,0.11,-0.4702097107121565
37179020601,"Census Tract 206.01, Union County, North Carolina",37179,Union,Union County,1183,0.25,0.7966274285289947
37179020702,"Census Tract 207.02, Union County, North Carolina",37179,Union,Union County,661,0.16,-0.017767875268888178
37129012103,"Census Tract 121.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,222,0.05,-1.0131399132440784
37067004010,"Census Tract 40.10, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,105,0.03,-1.1941166474213858
37067004007,"Census Tract 40.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,372,0.05,-1.0131399132440784
37161960600,"Census Tract 9606, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,497,0.14,-0.1987446094461954
37183053521,"Census Tract 535.21, Wake County, North Carolina",37183,Wake,Wake County,154,0.04,-1.103628280332732
37183053523,"Census Tract 535.23, Wake County, North Carolina",37183,Wake,Wake County,542,0.09,-0.6511864448894639
37183053605,"Census Tract 536.05, Wake County, North Carolina",37183,Wake,Wake County,307,0.11,-0.4702097107121565
37183053608,"Census Tract 536.08, Wake County, North Carolina",37183,Wake,Wake County,144,0.03,-1.1941166474213858
37183053610,"Census Tract 536.10, Wake County, North Carolina",37183,Wake,Wake County,731,0.07,-0.8321631790667711
37067004013,"Census Tract 40.13, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,465,0.14,-0.1987446094461954
37069060200,"Census Tract 602, Franklin County, North Carolina",37069,Franklin,Franklin County,608,0.16,-0.017767875268888178
37069060401,"Census Tract 604.01, Franklin County, North Carolina",37069,Franklin,Franklin County,599,0.22,0.5251623272630338
37141920202,"Census Tract 9202.02, Pender County, North Carolina",37141,Pender,Pender County,1042,0.12,-0.3797213436235029
37077970602,"Census Tract 9706.02, Granville County, North Carolina",37077,Granville,Granville County,828,0.11,-0.4702097107121565
37031970102,"Census Tract 9701.02, Carteret County, North Carolina",37031,Carteret,Carteret County,180,0.07,-0.8321631790667711
37031970200,"Census Tract 9702, Carteret County, North Carolina",37031,Carteret,Carteret County,181,0.13,-0.28923297653484914
37031970501,"Census Tract 9705.01, Carteret County, North Carolina",37031,Carteret,Carteret County,607,0.21,0.43467396017438004
37031970702,"Census Tract 9707.02, Carteret County, North Carolina",37031,Carteret,Carteret County,234,0.07,-0.8321631790667711
37035011504,"Census Tract 115.04, Catawba County, North Carolina",37035,Catawba,Catawba County,288,0.04,-1.103628280332732
37035011602,"Census Tract 116.02, Catawba County, North Carolina",37035,Catawba,Catawba County,687,0.13,-0.28923297653484914
37035011801,"Census Tract 118.01, Catawba County, North Carolina",37035,Catawba,Catawba County,539,0.09,-0.6511864448894639
37037020104,"Census Tract 201.04, Chatham County, North Carolina",37037,Chatham,Chatham County,261,0.05,-1.0131399132440784
37049960402,"Census Tract 9604.02, Craven County, North Carolina",37049,Craven,Craven County,636,0.15,-0.10825624235754192
37067000802,"Census Tract 8.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,941,0.58,3.7827435424545652
37155960702,"Census Tract 9607.02, Robeson County, North Carolina",37155,Robeson,Robeson County,783,0.24,0.706139061440341
37155961100,"Census Tract 9611, Robeson County, North Carolina",37155,Robeson,Robeson County,975,0.47,2.787371504479375
37063001809,"Census Tract 18.09, Durham County, North Carolina",37063,Durham,Durham County,599,0.1,-0.5606980778008102
37063002019,"Census Tract 20.19, Durham County, North Carolina",37063,Durham,Durham County,263,0.06,-0.9226515461554248
37083931100,"Census Tract 9311, Halifax County, North Carolina",37083,Halifax,Halifax County,1279,0.29,1.158580896883609
37155961302,"Census Tract 9613.02, Robeson County, North Carolina",37155,Robeson,Robeson County,2126,0.39,2.063464567770146
37155961802,"Census Tract 9618.02, Robeson County, North Carolina",37155,Robeson,Robeson County,1115,0.21,0.43467396017438004
37071031302,"Census Tract 313.02, Gaston County, North Carolina",37071,Gaston,Gaston County,1287,0.26,0.8871157956176485
37129012104,"Census Tract 121.04, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,716,0.11,-0.4702097107121565
37129012201,"Census Tract 122.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,322,0.11,-0.4702097107121565
37129012202,"Census Tract 122.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,259,0.08,-0.7416748119781175
37163970500,"Census Tract 9705, Sampson County, North Carolina",37163,Sampson,Sampson County,1625,0.27,0.9776041627063022
37183053803,"Census Tract 538.03, Wake County, North Carolina",37183,Wake,Wake County,67,0.02,-1.2846050145100396
37183053806,"Census Tract 538.06, Wake County, North Carolina",37183,Wake,Wake County,103,0.04,-1.103628280332732
37183053807,"Census Tract 538.07, Wake County, North Carolina",37183,Wake,Wake County,70,0.02,-1.2846050145100396
37183053808,"Census Tract 538.08, Wake County, North Carolina",37183,Wake,Wake County,118,0.02,-1.2846050145100396
37071031402,"Census Tract 314.02, Gaston County, North Carolina",37071,Gaston,Gaston County,170,0.07,-0.8321631790667711
37071031600,"Census Tract 316, Gaston County, North Carolina",37071,Gaston,Gaston County,1077,0.26,0.8871157956176485
37069060501,"Census Tract 605.01, Franklin County, North Carolina",37069,Franklin,Franklin County,357,0.05,-1.0131399132440784
37069060802,"Census Tract 608.02, Franklin County, North Carolina",37069,Franklin,Franklin County,395,0.08,-0.7416748119781175
37071030501,"Census Tract 305.01, Gaston County, North Carolina",37071,Gaston,Gaston County,375,0.14,-0.1987446094461954
37071030601,"Census Tract 306.01, Gaston County, North Carolina",37071,Gaston,Gaston County,559,0.19,0.2536972259970728
37105030602,"Census Tract 306.02, Lee County, North Carolina",37105,Lee,Lee County,652,0.12,-0.3797213436235029
37107010100,"Census Tract 101, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,758,0.19,0.2536972259970728
37129980100,"Census Tract 9801, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,0,0,-1.4655817486873468
37131920100,"Census Tract 9201, Northampton County, North Carolina",37131,Northampton,Northampton County,926,0.2,0.34418559308572655
37067001100,"Census Tract 11, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,447,0.19,0.2536972259970728
37067001300,"Census Tract 13, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,362,0.25,0.7966274285289947
37067002002,"Census Tract 20.02, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1180,0.34,1.611022732326878
37067002501,"Census Tract 25.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,80,0.03,-1.1941166474213858
37183054004,"Census Tract 540.04, Wake County, North Carolina",37183,Wake,Wake County,826,0.17,0.07272049181976556
37183054007,"Census Tract 540.07, Wake County, North Carolina",37183,Wake,Wake County,436,0.1,-0.5606980778008102
37071030801,"Census Tract 308.01, Gaston County, North Carolina",37071,Gaston,Gaston County,375,0.26,0.8871157956176485
37071030901,"Census Tract 309.01, Gaston County, North Carolina",37071,Gaston,Gaston County,438,0.21,0.43467396017438004
37071031201,"Census Tract 312.01, Gaston County, North Carolina",37071,Gaston,Gaston County,485,0.14,-0.1987446094461954
37071031202,"Census Tract 312.02, Gaston County, North Carolina",37071,Gaston,Gaston County,281,0.16,-0.017767875268888178
37067002701,"Census Tract 27.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1699,0.25,0.7966274285289947
37067002703,"Census Tract 27.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1705,0.28,1.068092529794956
37067002903,"Census Tract 29.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,979,0.25,0.7966274285289947
37191000101,"Census Tract 1.01, Wayne County, North Carolina",37191,Wayne,Wayne County,647,0.09,-0.6511864448894639
37133002100,"Census Tract 21, Onslow County, North Carolina",37133,Onslow,Onslow County,534,0.08,-0.7416748119781175
37135010703,"Census Tract 107.03, Orange County, North Carolina",37135,Orange,Orange County,1481,0.23,0.6156506943516875
37135010902,"Census Tract 109.02, Orange County, North Carolina",37135,Orange,Orange County,443,0.08,-0.7416748119781175
37049960101,"Census Tract 9601.01, Craven County, North Carolina",37049,Craven,Craven County,209,0.06,-0.9226515461554248
37049960102,"Census Tract 9601.02, Craven County, North Carolina",37049,Craven,Craven County,742,0.16,-0.017767875268888178
37049960500,"Census Tract 9605, Craven County, North Carolina",37049,Craven,Craven County,1300,0.17,0.07272049181976556
37191000302,"Census Tract 3.02, Wayne County, North Carolina",37191,Wayne,Wayne County,932,0.15,-0.10825624235754192
37191000304,"Census Tract 3.04, Wayne County, North Carolina",37191,Wayne,Wayne County,1076,0.19,0.2536972259970728
37071031703,"Census Tract 317.03, Gaston County, North Carolina",37071,Gaston,Gaston County,477,0.18,0.16320885890841905
37045950301,"Census Tract 9503.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,679,0.15,-0.10825624235754192
37057060500,"Census Tract 605, Davidson County, North Carolina",37057,Davidson,Davidson County,900,0.16,-0.017767875268888178
37057061201,"Census Tract 612.01, Davidson County, North Carolina",37057,Davidson,Davidson County,1142,0.19,0.2536972259970728
37057061600,"Census Tract 616, Davidson County, North Carolina",37057,Davidson,Davidson County,1094,0.38,1.9729762006814924
37057061803,"Census Tract 618.03, Davidson County, North Carolina",37057,Davidson,Davidson County,396,0.12,-0.3797213436235029
37049961301,"Census Tract 9613.01, Craven County, North Carolina",37049,Craven,Craven County,546,0.14,-0.1987446094461954
37039930601,"Census Tract 9306.01, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,404,0.12,-0.3797213436235029
37089930100,"Census Tract 9301, Henderson County, North Carolina",37089,Henderson,Henderson County,466,0.12,-0.3797213436235029
37089930401,"Census Tract 9304.01, Henderson County, North Carolina",37089,Henderson,Henderson County,719,0.24,0.706139061440341
37119003903,"Census Tract 39.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1189,0.59,3.873231909543219
37151031200,"Census Tract 312, Randolph County, North Carolina",37151,Randolph,Randolph County,1083,0.23,0.6156506943516875
37171931103,"Census Tract 9311.03, Surry County, North Carolina",37171,Surry,Surry County,220,0.12,-0.3797213436235029
37173940100,"Census Tract 9401, Swain County, North Carolina",37173,Swain,Swain County,889,0.18,0.16320885890841905
37081012509,"Census Tract 125.09, Guilford County, North Carolina",37081,Guilford,Guilford County,168,0.07,-0.8321631790667711
37147002001,"Census Tract 20.01, Pitt County, North Carolina",37147,Pitt,Pitt County,1854,0.29,1.158580896883609
37151030201,"Census Tract 302.01, Randolph County, North Carolina",37151,Randolph,Randolph County,455,0.14,-0.1987446094461954
37195000900,"Census Tract 9, Wilson County, North Carolina",37195,Wilson,Wilson County,707,0.16,-0.017767875268888178
37099950600,"Census Tract 9506, Jackson County, North Carolina",37099,Jackson,Jackson County,2102,0.3,1.249069263972263
37101040400,"Census Tract 404, Johnston County, North Carolina",37101,Johnston,Johnston County,657,0.14,-0.1987446094461954
37081012607,"Census Tract 126.07, Guilford County, North Carolina",37081,Guilford,Guilford County,204,0.08,-0.7416748119781175
37195001200,"Census Tract 12, Wilson County, North Carolina",37195,Wilson,Wilson County,941,0.26,0.8871157956176485
37051003001,"Census Tract 30.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1020,0.08,-0.7416748119781175
37057062002,"Census Tract 620.02, Davidson County, North Carolina",37057,Davidson,Davidson County,604,0.16,-0.017767875268888178
37059080500,"Census Tract 805, Davie County, North Carolina",37059,Davie,Davie County,653,0.14,-0.1987446094461954
37077970200,"Census Tract 9702, Granville County, North Carolina",37077,Granville,Granville County,446,0.1,-0.5606980778008102
37047930400,"Census Tract 9304, Columbus County, North Carolina",37047,Columbus,Columbus County,734,0.2,0.34418559308572655
37047930600,"Census Tract 9306, Columbus County, North Carolina",37047,Columbus,Columbus County,601,0.17,0.07272049181976556
37081012609,"Census Tract 126.09, Guilford County, North Carolina",37081,Guilford,Guilford County,1837,0.22,0.5251623272630338
37081012706,"Census Tract 127.06, Guilford County, North Carolina",37081,Guilford,Guilford County,1440,0.42,2.3349296690361068
37061090300,"Census Tract 903, Duplin County, North Carolina",37061,Duplin,Duplin County,1063,0.19,0.2536972259970728
37107010300,"Census Tract 103, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,909,0.61,4.054208643720527
37107010600,"Census Tract 106, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,430,0.12,-0.3797213436235029
37107010700,"Census Tract 107, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,801,0.41,2.244441301947453
37107010800,"Census Tract 108, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,796,0.17,0.07272049181976556
37081013601,"Census Tract 136.01, Guilford County, North Carolina",37081,Guilford,Guilford County,238,0.3,1.249069263972263
37119004600,"Census Tract 46, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1014,0.35,1.7015110994155311
37119004900,"Census Tract 49, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,207,0.31,1.3395576310609167
37119005100,"Census Tract 51, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,990,0.43,2.4254180361247606
37119005403,"Census Tract 54.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1071,0.24,0.706139061440341
37119005508,"Census Tract 55.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,31,0.01,-1.375093381598693
37119005513,"Census Tract 55.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,350,0.08,-0.7416748119781175
37119003013,"Census Tract 30.13, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,255,0.05,-1.0131399132440784
37123960100,"Census Tract 9601, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,998,0.16,-0.017767875268888178
37037020702,"Census Tract 207.02, Chatham County, North Carolina",37037,Chatham,Chatham County,175,0.05,-1.0131399132440784
37051001901,"Census Tract 19.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,402,0.2,0.34418559308572655
37099940200,"Census Tract 9402, Jackson County, North Carolina",37099,Jackson,Jackson County,1221,0.2,0.34418559308572655
37063002100,"Census Tract 21, Durham County, North Carolina",37063,Durham,Durham County,483,0.08,-0.7416748119781175
37065020900,"Census Tract 209, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,908,0.33,1.5205343652382242
37065021100,"Census Tract 211, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,672,0.17,0.07272049181976556
37051002700,"Census Tract 27, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,756,0.09,-0.6511864448894639
37093970401,"Census Tract 9704.01, Hoke County, North Carolina",37093,Hoke,Hoke County,1159,0.3,1.249069263972263
37097060603,"Census Tract 606.03, Iredell County, North Carolina",37097,Iredell,Iredell County,631,0.33,1.5205343652382242
37097060703,"Census Tract 607.03, Iredell County, North Carolina",37097,Iredell,Iredell County,179,0.05,-1.0131399132440784
37097061001,"Census Tract 610.01, Iredell County, North Carolina",37097,Iredell,Iredell County,550,0.14,-0.1987446094461954
37119005616,"Census Tract 56.16, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,344,0.2,0.34418559308572655
37119005617,"Census Tract 56.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,302,0.15,-0.10825624235754192
37125950200,"Census Tract 9502, Moore County, North Carolina",37125,Moore,Moore County,1121,0.14,-0.1987446094461954
37125950401,"Census Tract 9504.01, Moore County, North Carolina",37125,Moore,Moore County,368,0.11,-0.4702097107121565
