tract_geoid,tract_name,county_geoid,county_name,county_full_name,white_alone_total,white_alone_pct,white_alone_score
37071031500,"Census Tract 315, Gaston County, North Carolina",37071,Gaston,Gaston County,2228,0.66,0.09285382368923628
37071031800,"Census Tract 318, Gaston County, North Carolina",37071,Gaston,Gaston County,1641,0.51,0.70675184476717
37045950102,"Census Tract 9501.02, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,2666,0.93,-1.0121626142510443
37071033303,"Census Tract 333.03, Gaston County, North Carolina",37071,Gaston,Gaston County,3044,0.94,-1.0530891489895728
37077970101,"Census Tract 9701.01, Granville County, North Carolina",37077,Granville,Granville County,3023,0.63,0.21563342790482312
37081010404,"Census Tract 104.04, Guilford County, North Carolina",37081,Guilford,Guilford County,2376,0.96,-1.1349422184666307
37081012511,"Census Tract 125.11, Guilford County, North Carolina",37081,Guilford,Guilford County,4660,0.93,-1.0121626142510443
37081012703,"Census Tract 127.03, Guilford County, North Carolina",37081,Guilford,Guilford County,3073,0.66,0.09285382368923628
37063001801,"Census Tract 18.01, Durham County, North Carolina",37063,Durham,Durham County,3551,0.43,1.0341641226754013
37067004015,"Census Tract 40.15, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3710,0.81,-0.5210441973886974
37069060700,"Census Tract 607, Franklin County, North Carolina",37069,Franklin,Franklin County,3642,0.62,0.25655996264335207
37051002501,"Census Tract 25.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2719,0.37,1.2797233311065748
37051001700,"Census Tract 17, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,4218,0.46,0.9113845184598145
37047930300,"Census Tract 9303, Columbus County, North Carolina",37047,Columbus,Columbus County,1885,0.68,0.011000754212178393
37047930800,"Census Tract 9308, Columbus County, North Carolina",37047,Columbus,Columbus County,2666,0.71,-0.111778850003408
37049960401,"Census Tract 9604.01, Craven County, North Carolina",37049,Craven,Craven County,3468,0.77,-0.35733805843458166
37051000600,"Census Tract 6, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3402,0.63,0.21563342790482312
37149920103,"Census Tract 9201.03, Polk County, North Carolina",37149,Polk,Polk County,2502,0.9,-0.8893830100354575
37151030502,"Census Tract 305.02, Randolph County, North Carolina",37151,Randolph,Randolph County,3810,0.88,-0.8075299405583997
37063002007,"Census Tract 20.07, Durham County, North Carolina",37063,Durham,Durham County,3232,0.66,0.09285382368923628
37071030302,"Census Tract 303.02, Gaston County, North Carolina",37071,Gaston,Gaston County,2281,0.84,-0.6438238016042839
37035011501,"Census Tract 115.01, Catawba County, North Carolina",37035,Catawba,Catawba County,4450,0.95,-1.0940156837281019
37037020106,"Census Tract 201.06, Chatham County, North Carolina",37037,Chatham,Chatham County,3788,0.83,-0.6028972668657548
37039930100,"Census Tract 9301, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,3910,0.94,-1.0530891489895728
37021002604,"Census Tract 26.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,5401,0.97,-1.1758687532051597
37021003103,"Census Tract 31.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,1749,0.94,-1.0530891489895728
37071032301,"Census Tract 323.01, Gaston County, North Carolina",37071,Gaston,Gaston County,1902,0.84,-0.6438238016042839
37157040102,"Census Tract 401.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1850,0.63,0.21563342790482312
37063002024,"Census Tract 20.24, Durham County, North Carolina",37063,Durham,Durham County,4468,0.7,-0.07085231526487905
37067001601,"Census Tract 16.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,146,0.05,2.5893724427394997
37067002809,"Census Tract 28.09, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1912,0.8,-0.4801176626501685
37067003201,"Census Tract 32.01, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3620,0.74,-0.23455845421899482
37067003905,"Census Tract 39.05, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2433,0.74,-0.23455845421899482
37157041100,"Census Tract 411, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,5643,0.85,-0.6847503363428128
37159051302,"Census Tract 513.02, Rowan County, North Carolina",37159,Rowan,Rowan County,3471,0.73,-0.19363191948046587
37059080200,"Census Tract 802, Davie County, North Carolina",37059,Davie,Davie County,5073,0.94,-1.0530891489895728
37061090701,"Census Tract 907.01, Duplin County, North Carolina",37061,Duplin,Duplin County,2624,0.65,0.13378035842776523
37023021301,"Census Tract 213.01, Burke County, North Carolina",37023,Burke,Burke County,4580,0.79,-0.43919112791163956
37025041000,"Census Tract 410, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,3759,0.63,0.21563342790482312
37063001601,"Census Tract 16.01, Durham County, North Carolina",37063,Durham,Durham County,3916,0.64,0.17470689316629417
37071032507,"Census Tract 325.07, Gaston County, North Carolina",37071,Gaston,Gaston County,2864,0.81,-0.5210441973886974
37001020601,"Census Tract 206.01, Alamance County, North Carolina",37001,Alamance,Alamance County,3089,0.98,-1.2167952879436885
37001020802,"Census Tract 208.02, Alamance County, North Carolina",37001,Alamance,Alamance County,2834,0.46,0.9113845184598145
37001021801,"Census Tract 218.01, Alamance County, North Carolina",37001,Alamance,Alamance County,4167,0.93,-1.0121626142510443
37023021100,"Census Tract 211, Burke County, North Carolina",37023,Burke,Burke County,5864,0.92,-0.9712360795125154
37063001707,"Census Tract 17.07, Durham County, North Carolina",37063,Durham,Durham County,5725,0.85,-0.6847503363428128
37003040600,"Census Tract 406, Alexander County, North Carolina",37003,Alexander,Alexander County,5263,0.86,-0.7256768710813417
37145920300,"Census Tract 9203, Person County, North Carolina",37145,Person,Person County,2358,0.43,1.0341641226754013
37147000601,"Census Tract 6.01, Pitt County, North Carolina",37147,Pitt,Pitt County,2461,0.31,1.5252825395377483
37147001301,"Census Tract 13.01, Pitt County, North Carolina",37147,Pitt,Pitt County,2487,0.57,0.4611926363359968
37023020500,"Census Tract 205, Burke County, North Carolina",37023,Burke,Burke County,1978,0.7,-0.07085231526487905
37019020601,"Census Tract 206.01, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,3380,0.71,-0.111778850003408
37021002204,"Census Tract 22.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,7895,0.87,-0.7666034058198706
37025041503,"Census Tract 415.03, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,2873,0.73,-0.19363191948046587
37025042401,"Census Tract 424.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,2852,0.84,-0.6438238016042839
37009970400,"Census Tract 9704, Ashe County, North Carolina",37009,Ashe,Ashe County,4496,0.94,-1.0530891489895728
37071031301,"Census Tract 313.01, Gaston County, North Carolina",37071,Gaston,Gaston County,2939,0.78,-0.39826459317311064
37151031305,"Census Tract 313.05, Randolph County, North Carolina",37151,Randolph,Randolph County,3501,0.92,-0.9712360795125154
37153971000,"Census Tract 9710, Richmond County, North Carolina",37153,Richmond,Richmond County,2060,0.47,0.8704579837212858
37155960201,"Census Tract 9602.01, Robeson County, North Carolina",37155,Robeson,Robeson County,2385,0.46,0.9113845184598145
37155960600,"Census Tract 9606, Robeson County, North Carolina",37155,Robeson,Robeson County,946,0.14,2.2210336300927396
37011930200,"Census Tract 9302, Avery County, North Carolina",37011,Avery,Avery County,1960,0.97,-1.1758687532051597
37035011300,"Census Tract 113, Catawba County, North Carolina",37035,Catawba,Catawba County,4063,0.59,0.3793395668589389
37037020401,"Census Tract 204.01, Chatham County, North Carolina",37037,Chatham,Chatham County,4086,0.68,0.011000754212178393
37019020508,"Census Tract 205.08, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,2756,0.91,-0.9303095447739864
37015960100,"Census Tract 9601, Bertie County, North Carolina",37015,Bertie,Bertie County,2561,0.45,0.9523110531983434
37159051801,"Census Tract 518.01, Rowan County, North Carolina",37159,Rowan,Rowan County,4566,0.93,-1.0121626142510443
37161961101,"Census Tract 9611.01, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,4708,0.8,-0.4801176626501685
37021002401,"Census Tract 24.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,3315,0.95,-1.0940156837281019
37021003001,"Census Tract 30.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,8007,0.91,-0.9303095447739864
37151030503,"Census Tract 305.03, Randolph County, North Carolina",37151,Randolph,Randolph County,5172,0.92,-0.9712360795125154
37031970901,"Census Tract 9709.01, Carteret County, North Carolina",37031,Carteret,Carteret County,1052,0.93,-1.0121626142510443
37185950300,"Census Tract 9503, Warren County, North Carolina",37185,Warren,Warren County,1336,0.3,1.566209074276277
37113970100,"Census Tract 9701, Macon County, North Carolina",37113,Macon,Macon County,2493,0.96,-1.1349422184666307
37127010700,"Census Tract 107, Nash County, North Carolina",37127,Nash,Nash County,1074,0.35,1.3615764005836326
37129011902,"Census Tract 119.02, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,5468,0.92,-0.9712360795125154
37129012101,"Census Tract 121.01, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,7272,0.8,-0.4801176626501685
37129012203,"Census Tract 122.03, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,2256,0.99,-1.2577218226822175
37023020802,"Census Tract 208.02, Burke County, North Carolina",37023,Burke,Burke County,3085,0.83,-0.6028972668657548
37097061401,"Census Tract 614.01, Iredell County, North Carolina",37097,Iredell,Iredell County,4526,0.92,-0.9712360795125154
37097061503,"Census Tract 615.03, Iredell County, North Carolina",37097,Iredell,Iredell County,3179,0.88,-0.8075299405583997
37101040800,"Census Tract 408, Johnston County, North Carolina",37101,Johnston,Johnston County,2691,0.76,-0.31641152369605274
37171930802,"Census Tract 9308.02, Surry County, North Carolina",37171,Surry,Surry County,3027,0.98,-1.2167952879436885
37049960200,"Census Tract 9602, Craven County, North Carolina",37049,Craven,Craven County,5436,0.67,0.05192728895070734
37117970600,"Census Tract 9706, Martin County, North Carolina",37117,Martin,Martin County,1224,0.37,1.2797233311065748
37119002800,"Census Tract 28, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3797,0.96,-1.1349422184666307
37119003102,"Census Tract 31.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3186,0.69,-0.029925780526350098
37119003808,"Census Tract 38.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3768,0.62,0.25655996264335207
37119005515,"Census Tract 55.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1609,0.67,0.05192728895070734
37049961100,"Census Tract 9611, Craven County, North Carolina",37049,Craven,Craven County,6336,0.74,-0.23455845421899482
37113970501,"Census Tract 9705.01, Macon County, North Carolina",37113,Macon,Macon County,1320,0.96,-1.1349422184666307
37141920204,"Census Tract 9202.04, Pender County, North Carolina",37141,Pender,Pender County,1369,0.6,0.33841303212040996
37175960100,"Census Tract 9601, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,4271,0.91,-0.9303095447739864
37191000902,"Census Tract 9.02, Wayne County, North Carolina",37191,Wayne,Wayne County,3581,0.69,-0.029925780526350098
37153971100,"Census Tract 9711, Richmond County, North Carolina",37153,Richmond,Richmond County,2144,0.49,0.788604914244228
37051001601,"Census Tract 16.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,4495,0.58,0.42026610159746786
37051002504,"Census Tract 25.04, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,3732,0.5,0.7476783795056989
37133000302,"Census Tract 3.02, Onslow County, North Carolina",37133,Onslow,Onslow County,8758,0.86,-0.7256768710813417
37157040700,"Census Tract 407, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,3896,0.88,-0.8075299405583997
37023021202,"Census Tract 212.02, Burke County, North Carolina",37023,Burke,Burke County,4259,0.9,-0.8893830100354575
37067002806,"Census Tract 28.06, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1603,0.49,0.788604914244228
37067003307,"Census Tract 33.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2753,0.72,-0.15270538474193693
37067004104,"Census Tract 41.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3372,0.82,-0.5619707321272259
37071030205,"Census Tract 302.05, Gaston County, North Carolina",37071,Gaston,Gaston County,3907,0.95,-1.0940156837281019
37057061901,"Census Tract 619.01, Davidson County, North Carolina",37057,Davidson,Davidson County,5576,0.98,-1.2167952879436885
37061090501,"Census Tract 905.01, Duplin County, North Carolina",37061,Duplin,Duplin County,5098,0.84,-0.6438238016042839
37063001604,"Census Tract 16.04, Durham County, North Carolina",37063,Durham,Durham County,5027,0.77,-0.35733805843458166
37063001711,"Census Tract 17.11, Durham County, North Carolina",37063,Durham,Durham County,1591,0.36,1.3206498658451038
37063002013,"Census Tract 20.13, Durham County, North Carolina",37063,Durham,Durham County,2902,0.63,0.21563342790482312
37145920100,"Census Tract 9201, Person County, North Carolina",37145,Person,Person County,4798,0.71,-0.111778850003408
37147000800,"Census Tract 8, Pitt County, North Carolina",37147,Pitt,Pitt County,768,0.23,1.8526948174459796
37147001800,"Census Tract 18, Pitt County, North Carolina",37147,Pitt,Pitt County,3475,0.53,0.6248987752901122
37151030301,"Census Tract 303.01, Randolph County, North Carolina",37151,Randolph,Randolph County,4661,0.72,-0.15270538474193693
37001021500,"Census Tract 215, Alamance County, North Carolina",37001,Alamance,Alamance County,4156,0.84,-0.6438238016042839
37169070200,"Census Tract 702, Stokes County, North Carolina",37169,Stokes,Stokes County,3189,0.97,-1.1758687532051597
37155960503,"Census Tract 9605.03, Robeson County, North Carolina",37155,Robeson,Robeson County,198,0.11,2.3438132343083264
37065020300,"Census Tract 203, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,434,0.09,2.4256663037853845
37067001700,"Census Tract 17, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1171,0.2,1.9754744216615663
37071031101,"Census Tract 311.01, Gaston County, North Carolina",37071,Gaston,Gaston County,2040,0.73,-0.19363191948046587
37071032000,"Census Tract 320, Gaston County, North Carolina",37071,Gaston,Gaston County,1273,0.46,0.9113845184598145
37101040500,"Census Tract 405, Johnston County, North Carolina",37101,Johnston,Johnston County,5511,0.85,-0.6847503363428128
37041930200,"Census Tract 9302, Chowan County, North Carolina",37041,Chowan,Chowan County,4866,0.75,-0.27548498895752377
37071032402,"Census Tract 324.02, Gaston County, North Carolina",37071,Gaston,Gaston County,4674,0.89,-0.8484564752969286
37071033306,"Census Tract 333.06, Gaston County, North Carolina",37071,Gaston,Gaston County,1579,0.97,-1.1758687532051597
37081010500,"Census Tract 105, Guilford County, North Carolina",37081,Guilford,Guilford County,2024,0.86,-0.7256768710813417
37081011200,"Census Tract 112, Guilford County, North Carolina",37081,Guilford,Guilford County,751,0.13,2.2619601648312684
37051003800,"Census Tract 38, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,392,0.13,2.2619601648312684
37055970400,"Census Tract 9704, Dare County, North Carolina",37055,Dare,Dare County,2627,0.9,-0.8893830100354575
37057060900,"Census Tract 609, Davidson County, North Carolina",37057,Davidson,Davidson County,4344,0.82,-0.5619707321272259
37119003600,"Census Tract 36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1445,0.33,1.4434294700606904
37119004700,"Census Tract 47, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,409,0.24,1.8117682827074506
37119006204,"Census Tract 62.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,6940,0.92,-0.9712360795125154
37119006215,"Census Tract 62.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3565,0.71,-0.111778850003408
37163970302,"Census Tract 9703.02, Sampson County, North Carolina",37163,Sampson,Sampson County,4356,0.79,-0.43919112791163956
37061090502,"Census Tract 905.02, Duplin County, North Carolina",37061,Duplin,Duplin County,3534,0.79,-0.43919112791163956
37155961801,"Census Tract 9618.01, Robeson County, North Carolina",37155,Robeson,Robeson County,395,0.07,2.507519373262442
37133000500,"Census Tract 5, Onslow County, North Carolina",37133,Onslow,Onslow County,1155,0.71,-0.111778850003408
37193960200,"Census Tract 9602, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,3504,0.94,-1.0530891489895728
37047930200,"Census Tract 9302, Columbus County, North Carolina",37047,Columbus,Columbus County,1035,0.46,0.9113845184598145
37059080300,"Census Tract 803, Davie County, North Carolina",37059,Davie,Davie County,8587,0.94,-1.0530891489895728
37135010706,"Census Tract 107.06, Orange County, North Carolina",37135,Orange,Orange County,2719,0.84,-0.6438238016042839
37141920102,"Census Tract 9201.02, Pender County, North Carolina",37141,Pender,Pender County,1129,0.88,-0.8075299405583997
37047930900,"Census Tract 9309, Columbus County, North Carolina",37047,Columbus,Columbus County,1839,0.39,1.197870261629517
37071031701,"Census Tract 317.01, Gaston County, North Carolina",37071,Gaston,Gaston County,3218,0.95,-1.0940156837281019
37119005917,"Census Tract 59.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3258,0.52,0.6658253100286411
37119006211,"Census Tract 62.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,5103,0.84,-0.6438238016042839
37183053415,"Census Tract 534.15, Wake County, North Carolina",37183,Wake,Wake County,2726,0.8,-0.4801176626501685
37183053513,"Census Tract 535.13, Wake County, North Carolina",37183,Wake,Wake County,3229,0.72,-0.15270538474193693
37155960401,"Census Tract 9604.01, Robeson County, North Carolina",37155,Robeson,Robeson County,328,0.04,2.6302989774780285
37077970500,"Census Tract 9705, Granville County, North Carolina",37077,Granville,Granville County,1975,0.44,0.9932375879368724
37147001700,"Census Tract 17, Pitt County, North Carolina",37147,Pitt,Pitt County,2957,0.69,-0.029925780526350098
37003040300,"Census Tract 403, Alexander County, North Carolina",37003,Alexander,Alexander County,2924,0.96,-1.1349422184666307
37013930501,"Census Tract 9305.01, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,3157,0.8,-0.4801176626501685
37035011101,"Census Tract 111.01, Catawba County, North Carolina",37035,Catawba,Catawba County,2757,0.74,-0.23455845421899482
37159051301,"Census Tract 513.01, Rowan County, North Carolina",37159,Rowan,Rowan County,1768,0.87,-0.7666034058198706
37149920301,"Census Tract 9203.01, Polk County, North Carolina",37149,Polk,Polk County,1069,0.94,-1.0530891489895728
37027031100,"Census Tract 311, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,3807,0.93,-1.0121626142510443
37031970303,"Census Tract 9703.03, Carteret County, North Carolina",37031,Carteret,Carteret County,897,0.85,-0.6847503363428128
37031970903,"Census Tract 9709.03, Carteret County, North Carolina",37031,Carteret,Carteret County,1197,0.99,-1.2577218226822175
37035010201,"Census Tract 102.01, Catawba County, North Carolina",37035,Catawba,Catawba County,4007,0.82,-0.5619707321272259
37159051802,"Census Tract 518.02, Rowan County, North Carolina",37159,Rowan,Rowan County,4235,0.95,-1.0940156837281019
37001021207,"Census Tract 212.07, Alamance County, North Carolina",37001,Alamance,Alamance County,2891,0.8,-0.4801176626501685
37031970602,"Census Tract 9706.02, Carteret County, North Carolina",37031,Carteret,Carteret County,908,0.85,-0.6847503363428128
37003040400,"Census Tract 404, Alexander County, North Carolina",37003,Alexander,Alexander County,5017,0.75,-0.27548498895752377
37045950900,"Census Tract 9509, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,643,0.24,1.8117682827074506
37049961001,"Census Tract 9610.01, Craven County, North Carolina",37049,Craven,Craven County,9370,0.85,-0.6847503363428128
37179021015,"Census Tract 210.15, Union County, North Carolina",37179,Union,Union County,4263,0.92,-0.9712360795125154
37097060200,"Census Tract 602, Iredell County, North Carolina",37097,Iredell,Iredell County,432,0.2,1.9754744216615663
37097060702,"Census Tract 607.02, Iredell County, North Carolina",37097,Iredell,Iredell County,3928,0.85,-0.6847503363428128
37121950200,"Census Tract 9502, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,3623,0.98,-1.2167952879436885
37125950702,"Census Tract 9507.02, Moore County, North Carolina",37125,Moore,Moore County,2309,0.9,-0.8893830100354575
37179021013,"Census Tract 210.13, Union County, North Carolina",37179,Union,Union County,4411,0.8,-0.4801176626501685
37181960800,"Census Tract 9608, Vance County, North Carolina",37181,Vance,Vance County,552,0.26,1.7299152132303928
37183053601,"Census Tract 536.01, Wake County, North Carolina",37183,Wake,Wake County,5690,0.45,0.9523110531983434
37183053609,"Census Tract 536.09, Wake County, North Carolina",37183,Wake,Wake County,421,0.5,0.7476783795056989
37021003104,"Census Tract 31.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,6165,0.92,-0.9712360795125154
37023020202,"Census Tract 202.02, Burke County, North Carolina",37023,Burke,Burke County,3473,0.84,-0.6438238016042839
37001020400,"Census Tract 204, Alamance County, North Carolina",37001,Alamance,Alamance County,1356,0.2,1.9754744216615663
37001020801,"Census Tract 208.01, Alamance County, North Carolina",37001,Alamance,Alamance County,1068,0.66,0.09285382368923628
37025041301,"Census Tract 413.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,4534,0.74,-0.23455845421899482
37051002402,"Census Tract 24.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,860,0.26,1.7299152132303928
37031970802,"Census Tract 9708.02, Carteret County, North Carolina",37031,Carteret,Carteret County,1811,0.87,-0.7666034058198706
37031971101,"Census Tract 9711.01, Carteret County, North Carolina",37031,Carteret,Carteret County,1214,0.98,-1.2167952879436885
37057061703,"Census Tract 617.03, Davidson County, North Carolina",37057,Davidson,Davidson County,4202,0.9,-0.8893830100354575
37097061102,"Census Tract 611.02, Iredell County, North Carolina",37097,Iredell,Iredell County,2516,0.75,-0.27548498895752377
37171930301,"Census Tract 9303.01, Surry County, North Carolina",37171,Surry,Surry County,1642,0.76,-0.31641152369605274
37179020202,"Census Tract 202.02, Union County, North Carolina",37179,Union,Union County,6651,0.92,-0.9712360795125154
37181960400,"Census Tract 9604, Vance County, North Carolina",37181,Vance,Vance County,2561,0.59,0.3793395668589389
37005950100,"Census Tract 9501, Alleghany County, North Carolina",37005,Alleghany,Alleghany County,3900,0.98,-1.2167952879436885
37057061902,"Census Tract 619.02, Davidson County, North Carolina",37057,Davidson,Davidson County,4957,0.95,-1.0940156837281019
37107011001,"Census Tract 110.01, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,3418,0.71,-0.111778850003408
37127010900,"Census Tract 109, Nash County, North Carolina",37127,Nash,Nash County,2183,0.41,1.1160171921524593
37063001001,"Census Tract 10.01, Durham County, North Carolina",37063,Durham,Durham County,1025,0.25,1.7708417479689218
37067003403,"Census Tract 34.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1669,0.51,0.70675184476717
37119000100,"Census Tract 1, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3940,0.76,-0.31641152369605274
37119001607,"Census Tract 16.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,970,0.3,1.566209074276277
37119001914,"Census Tract 19.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1557,0.46,0.9113845184598145
37033930500,"Census Tract 9305, Caswell County, North Carolina",37033,Caswell,Caswell County,2236,0.64,0.17470689316629417
37035010502,"Census Tract 105.02, Catawba County, North Carolina",37035,Catawba,Catawba County,3269,0.9,-0.8893830100354575
37119006009,"Census Tract 60.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1144,0.32,1.4843560047992193
37121950300,"Census Tract 9503, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,4152,0.95,-1.0940156837281019
37151031304,"Census Tract 313.04, Randolph County, North Carolina",37151,Randolph,Randolph County,4425,0.89,-0.8484564752969286
37155961301,"Census Tract 9613.01, Robeson County, North Carolina",37155,Robeson,Robeson County,2445,0.51,0.70675184476717
37157040200,"Census Tract 402, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,2588,0.66,0.09285382368923628
37183054211,"Census Tract 542.11, Wake County, North Carolina",37183,Wake,Wake County,11193,0.83,-0.6028972668657548
37193960600,"Census Tract 9606, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,1759,0.8,-0.4801176626501685
37087920300,"Census Tract 9203, Haywood County, North Carolina",37087,Haywood,Haywood County,3020,0.88,-0.8075299405583997
37097060400,"Census Tract 604, Iredell County, North Carolina",37097,Iredell,Iredell County,1588,0.41,1.1160171921524593
37051003205,"Census Tract 32.05, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2082,0.39,1.197870261629517
37051003313,"Census Tract 33.13, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2808,0.36,1.3206498658451038
37053110401,"Census Tract 1104.01, Currituck County, North Carolina",37053,Currituck,Currituck County,3574,0.95,-1.0940156837281019
37055990200,"Census Tract 9902, Dare County, North Carolina",37055,Dare,Dare County,0,0,2.794005116432144
37019020507,"Census Tract 205.07, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,6726,0.89,-0.8484564752969286
37021001400,"Census Tract 14, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,5312,0.84,-0.6438238016042839
37021002203,"Census Tract 22.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,3610,0.83,-0.6028972668657548
37057060400,"Census Tract 604, Davidson County, North Carolina",37057,Davidson,Davidson County,4669,0.9,-0.8893830100354575
37063002200,"Census Tract 22, Durham County, North Carolina",37063,Durham,Durham County,1337,0.65,0.13378035842776523
37183054208,"Census Tract 542.08, Wake County, North Carolina",37183,Wake,Wake County,6142,0.8,-0.4801176626501685
37195001700,"Census Tract 17, Wilson County, North Carolina",37195,Wilson,Wilson County,2854,0.74,-0.23455845421899482
37077970102,"Census Tract 9701.02, Granville County, North Carolina",37077,Granville,Granville County,2474,0.68,0.011000754212178393
37077970703,"Census Tract 9707.03, Granville County, North Carolina",37077,Granville,Granville County,2107,0.48,0.8295314489827569
37019020104,"Census Tract 201.04, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,4121,0.66,0.09285382368923628
37019020308,"Census Tract 203.08, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,1675,0.97,-1.1758687532051597
37071033307,"Census Tract 333.07, Gaston County, North Carolina",37071,Gaston,Gaston County,1854,0.88,-0.8075299405583997
37081017100,"Census Tract 171, Guilford County, North Carolina",37081,Guilford,Guilford County,5364,0.79,-0.43919112791163956
37085071002,"Census Tract 710.02, Harnett County, North Carolina",37085,Harnett,Harnett County,2814,0.84,-0.6438238016042839
37035011401,"Census Tract 114.01, Catawba County, North Carolina",37035,Catawba,Catawba County,2545,0.7,-0.07085231526487905
37037020103,"Census Tract 201.03, Chatham County, North Carolina",37037,Chatham,Chatham County,3588,0.77,-0.35733805843458166
37199960300,"Census Tract 9603, Yancey County, North Carolina",37199,Yancey,Yancey County,2967,0.93,-1.0121626142510443
37067002808,"Census Tract 28.08, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3564,0.93,-1.0121626142510443
37067003105,"Census Tract 31.05, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3046,0.84,-0.6438238016042839
37067002603,"Census Tract 26.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,4042,0.71,-0.111778850003408
37063002015,"Census Tract 20.15, Durham County, North Carolina",37063,Durham,Durham County,4026,0.68,0.011000754212178393
37063002025,"Census Tract 20.25, Durham County, North Carolina",37063,Durham,Durham County,3078,0.43,1.0341641226754013
37067000100,"Census Tract 1, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1519,0.67,0.05192728895070734
37067000900,"Census Tract 9, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2239,0.68,0.011000754212178393
37133000301,"Census Tract 3.01, Onslow County, North Carolina",37133,Onslow,Onslow County,4944,0.8,-0.4801176626501685
37133001200,"Census Tract 12, Onslow County, North Carolina",37133,Onslow,Onslow County,6862,0.64,0.17470689316629417
